,NExp,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,AVGTrainTime,F1Score,TestAcc,EpochsRan,FLOPS,AVGVimPreprocessTime,AVGVimPredictTime,AVGVimTFLitePredictTime
1108,1109,15,2048,2048,1024,0.5,2,0 days 00:00:00.008816,0 days 00:00:35.787445,91.73333333333335,92.2,76.66666666666667,2413787.3333333335,0 days 00:00:00.055433,0 days 00:00:00.278129,0 days 00:00:00.000686
1109,1110,15,2048,2048,1024,0.5,3,0 days 00:00:00.008816,0 days 00:00:46.377659,94.13333333333333,94.33333333333333,74.66666666666667,5376134.0,0 days 00:00:00.059743,0 days 00:00:00.276366,0 days 00:00:00.001242
1110,1111,15,2048,2048,1024,0.5,5,0 days 00:00:00.008816,0 days 00:00:42.860984,95.66666666666667,95.73333333333335,76.66666666666667,14855643.333333334,0 days 00:00:00.057423,0 days 00:00:00.287183,0 days 00:00:00.003094
1111,1112,15,2048,2048,1024,0.5,7,0 days 00:00:00.008816,0 days 00:00:37.038548,95.93333333333332,96.06666666666666,71.0,29074907.333333332,0 days 00:00:00.058546,0 days 00:00:00.280815,0 days 00:00:00.005895
1112,1113,15,2048,2048,1536,0.25,2,0 days 00:00:00.008945,0 days 00:00:39.400086,92.06666666666666,92.73333333333333,75.33333333333333,1610302.0,0 days 00:00:00.046120,0 days 00:00:00.278451,0 days 00:00:00.000499
1113,1114,15,2048,2048,1536,0.25,3,0 days 00:00:00.008945,0 days 00:00:56.164946,94.86666666666667,95.13333333333333,79.0,3586542.0,0 days 00:00:00.052443,0 days 00:00:00.462764,0 days 00:00:00.000884
1114,1115,15,2048,2048,1536,0.25,5,0 days 00:00:00.008945,0 days 00:00:49.455820,95.93333333333334,96.0,77.0,9910510.0,0 days 00:00:00.078649,0 days 00:00:00.285269,0 days 00:00:00.002165
1115,1116,15,2048,2048,1536,0.25,7,0 days 00:00:00.008945,0 days 00:00:42.433425,96.06666666666666,96.2,70.0,19396462.0,0 days 00:00:00.053875,0 days 00:00:00.280924,0 days 00:00:00.004035
1116,1117,15,2048,2048,2048,0.0,2,0 days 00:00:00.007852,0 days 00:00:40.738780,92.13333333333333,92.59999999999998,73.33333333333333,1229190.0,0 days 00:00:00.056298,0 days 00:00:00.282433,0 days 00:00:00.000379
1117,1118,15,2048,2048,2048,0.0,3,0 days 00:00:00.007852,0 days 00:00:54.608312,94.8,95.06666666666668,79.66666666666667,2737670.0,0 days 00:00:00.060798,0 days 00:00:00.281953,0 days 00:00:00.000691
1118,1119,15,2048,2048,2048,0.0,5,0 days 00:00:00.007852,0 days 00:00:47.185523,95.53333333333332,95.60000000000001,69.66666666666667,7564806.0,0 days 00:00:00.046487,0 days 00:00:00.278614,0 days 00:00:00.001667
1119,1120,15,2048,2048,2048,0.0,7,0 days 00:00:00.007852,0 days 00:00:37.044030,96.13333333333333,96.2,68.66666666666667,14805510.0,0 days 00:00:00.068517,0 days 00:00:00.284562,0 days 00:00:00.003028
1120,1121,15,4096,256,64,0.75,2,0 days 00:00:00.052390,0 days 00:00:41.563438,85.0,84.53333333333333,57.666666666666664,37900662.0,0 days 00:00:00.263274,0 days 00:00:00.294382,0 days 00:00:00.009498
1121,1122,15,4096,256,64,0.75,3,0 days 00:00:00.052390,0 days 00:00:48.946001,92.26666666666667,92.40000000000002,74.66666666666667,84409515.33333333,0 days 00:00:00.272893,0 days 00:00:00.296321,0 days 00:00:00.018384
1122,1123,15,4096,256,64,0.75,5,0 days 00:00:00.052390,0 days 00:00:33.409020,89.26666666666667,89.73333333333333,56.666666666666664,233237846.0,0 days 00:00:00.255151,0 days 00:00:00.308635,0 days 00:00:00.045172
1123,1124,15,4096,256,64,0.75,7,0 days 00:00:00.052390,0 days 00:00:47.410960,92.46666666666665,92.8,61.333333333333336,456480342.0,0 days 00:00:00.257179,0 days 00:00:00.312411,0 days 00:00:00.088033
1124,1125,15,4096,256,128,0.5,2,0 days 00:00:00.039361,0 days 00:00:34.784443,85.06666666666668,85.86666666666667,59.333333333333336,18997491.333333332,0 days 00:00:00.160161,0 days 00:00:00.283465,0 days 00:00:00.004700
1125,1126,15,4096,256,128,0.5,3,0 days 00:00:00.039361,0 days 00:00:40.738231,89.46666666666665,89.93333333333334,63.666666666666664,42309944.666666664,0 days 00:00:00.152320,0 days 00:00:00.477185,0 days 00:00:00.009232
1126,1127,15,4096,256,128,0.5,5,0 days 00:00:00.039361,0 days 00:00:41.468718,91.13333333333333,91.60000000000001,61.666666666666664,116909795.33333333,0 days 00:00:00.151622,0 days 00:00:00.302805,0 days 00:00:00.023290
1127,1128,15,4096,256,128,0.5,7,0 days 00:00:00.039361,0 days 00:00:40.957855,92.59999999999998,92.60000000000001,59.0,228809571.33333334,0 days 00:00:00.167719,0 days 00:00:00.295007,0 days 00:00:00.044628
1128,1129,15,4096,256,192,0.25,2,0 days 00:00:00.022654,0 days 00:00:46.380894,88.2,88.66666666666667,60.333333333333336,12678883.333333334,0 days 00:00:00.124209,0 days 00:00:00.289741,0 days 00:00:00.003295
1129,1130,15,4096,256,192,0.25,3,0 days 00:00:00.022654,0 days 00:00:44.208577,90.93333333333334,90.93333333333332,65.0,28237790.0,0 days 00:00:00.124829,0 days 00:00:00.292458,0 days 00:00:00.006339
1130,1131,15,4096,256,192,0.25,5,0 days 00:00:00.022654,0 days 00:00:42.130199,90.86666666666667,91.59999999999998,68.66666666666667,78026291.33333333,0 days 00:00:00.125572,0 days 00:00:00.291586,0 days 00:00:00.015700
1131,1132,15,4096,256,192,0.25,7,0 days 00:00:00.022654,0 days 00:00:31.796316,91.60000000000001,91.93333333333334,58.0,152709043.33333334,0 days 00:00:00.140115,0 days 00:00:00.300999,0 days 00:00:00.030200
1132,1133,15,4096,256,256,0.0,2,0 days 00:00:00.022549,0 days 00:00:45.964354,89.06666666666668,90.13333333333333,75.66666666666667,9512000.666666666,0 days 00:00:00.112208,0 days 00:00:00.283087,0 days 00:00:00.002517
1133,1134,15,4096,256,256,0.0,3,0 days 00:00:00.022549,0 days 00:00:43.569125,89.26666666666665,89.66666666666667,64.66666666666667,21184694.0,0 days 00:00:00.111094,0 days 00:00:00.287618,0 days 00:00:00.004784
1134,1135,15,4096,256,256,0.0,5,0 days 00:00:00.022549,0 days 00:00:43.124815,91.26666666666665,91.60000000000001,64.0,58537312.666666664,0 days 00:00:00.110861,0 days 00:00:00.302308,0 days 00:00:00.011738
1135,1136,15,4096,256,256,0.0,7,0 days 00:00:00.022549,0 days 00:00:48.831400,94.06666666666666,94.26666666666667,66.66666666666667,114566240.66666667,0 days 00:00:00.108292,0 days 00:00:00.300054,0 days 00:00:00.022871
1136,1137,15,4096,512,128,0.75,2,0 days 00:00:00.032304,0 days 00:00:36.764262,88.0,88.86666666666666,65.66666666666667,18997491.333333332,0 days 00:00:00.158452,0 days 00:00:00.291891,0 days 00:00:00.004848
1137,1138,15,4096,512,128,0.75,3,0 days 00:00:00.032304,0 days 00:00:52.684429,91.26666666666665,91.46666666666668,70.0,42309944.666666664,0 days 00:00:00.156024,0 days 00:00:00.299974,0 days 00:00:00.009385
1138,1139,15,4096,512,128,0.75,5,0 days 00:00:00.032304,0 days 00:00:34.115898,90.26666666666667,90.73333333333333,61.0,116909795.33333333,0 days 00:00:00.152651,0 days 00:00:00.295064,0 days 00:00:00.023179
1139,1140,15,4096,512,128,0.75,7,0 days 00:00:00.032304,0 days 00:00:36.590656,92.86666666666667,93.33333333333333,58.0,228809571.33333334,0 days 00:00:00.149247,0 days 00:00:00.295738,0 days 00:00:00.044687
1140,1141,15,4096,512,256,0.5,2,0 days 00:00:00.022118,0 days 00:00:48.162036,89.53333333333335,90.39999999999999,71.66666666666667,9512000.666666666,0 days 00:00:00.109683,0 days 00:00:00.288418,0 days 00:00:00.002421
1141,1142,15,4096,512,256,0.5,3,0 days 00:00:00.022118,0 days 00:00:46.990801,91.39999999999999,91.86666666666667,70.0,21184694.0,0 days 00:00:00.113441,0 days 00:00:00.287426,0 days 00:00:00.004671
1142,1143,15,4096,512,256,0.5,5,0 days 00:00:00.022118,0 days 00:00:44.342006,92.33333333333333,92.66666666666667,64.66666666666667,58537312.666666664,0 days 00:00:00.115919,0 days 00:00:00.289117,0 days 00:00:00.011638
1143,1144,15,4096,512,256,0.5,7,0 days 00:00:00.022118,0 days 00:00:46.813073,92.33333333333333,92.46666666666668,67.33333333333333,114566240.66666667,0 days 00:00:00.107535,0 days 00:00:00.299146,0 days 00:00:00.022412
1144,1145,15,4096,512,384,0.25,2,0 days 00:00:00.018735,0 days 00:00:41.994680,90.8,91.46666666666665,73.0,6305891.333333333,0 days 00:00:00.095941,0 days 00:00:00.286614,0 days 00:00:00.001657
1145,1146,15,4096,512,384,0.25,3,0 days 00:00:00.018735,0 days 00:00:54.105322,93.66666666666667,93.73333333333335,76.0,14043784.666666666,0 days 00:00:00.100965,0 days 00:00:00.292072,0 days 00:00:00.003155
1146,1147,15,4096,512,384,0.25,5,0 days 00:00:00.018735,0 days 00:00:48.086898,95.33333333333333,95.66666666666667,74.33333333333333,38805043.333333336,0 days 00:00:00.100812,0 days 00:00:00.303136,0 days 00:00:00.007812
1147,1148,15,4096,512,384,0.25,7,0 days 00:00:00.018735,0 days 00:00:35.340034,94.60000000000001,94.60000000000001,64.33333333333333,75946931.33333333,0 days 00:00:00.091822,0 days 00:00:00.289684,0 days 00:00:00.014819
1148,1149,15,4096,512,512,0.0,2,0 days 00:00:00.014589,0 days 00:00:44.580244,88.26666666666667,88.73333333333333,70.0,4739291.333333333,0 days 00:00:00.081791,0 days 00:00:00.294345,0 days 00:00:00.001283
1149,1150,15,4096,512,512,0.0,3,0 days 00:00:00.014589,0 days 00:00:56.996115,95.0,95.2,79.66666666666667,10554758.0,0 days 00:00:00.085588,0 days 00:00:00.294848,0 days 00:00:00.002427
1150,1151,15,4096,512,512,0.0,5,0 days 00:00:00.014589,0 days 00:00:43.754393,94.33333333333333,94.59999999999998,76.66666666666667,29164251.333333332,0 days 00:00:00.088065,0 days 00:00:00.296224,0 days 00:00:00.005973
1151,1152,15,4096,512,512,0.0,7,0 days 00:00:00.014589,0 days 00:00:44.587697,94.93333333333334,95.26666666666665,70.66666666666667,57078491.333333336,0 days 00:00:00.079523,0 days 00:00:00.293874,0 days 00:00:00.011365
1152,1153,15,4096,1024,256,0.75,2,0 days 00:00:00.020511,0 days 00:00:35.544633,88.2,88.2,64.0,9512000.666666666,0 days 00:00:00.110392,0 days 00:00:00.287316,0 days 00:00:00.002451
1153,1154,15,4096,1024,256,0.75,3,0 days 00:00:00.020511,0 days 00:00:45.689387,91.53333333333335,91.66666666666667,67.66666666666667,21184694.0,0 days 00:00:00.110016,0 days 00:00:00.291193,0 days 00:00:00.004774
1154,1155,15,4096,1024,256,0.75,5,0 days 00:00:00.020511,0 days 00:00:38.719685,93.60000000000001,93.73333333333335,68.66666666666667,58537312.666666664,0 days 00:00:00.106832,0 days 00:00:00.476597,0 days 00:00:00.011814
1155,1156,15,4096,1024,256,0.75,7,0 days 00:00:00.020511,0 days 00:00:46.790591,94.0,94.0,66.33333333333333,114566240.66666667,0 days 00:00:00.102940,0 days 00:00:00.303558,0 days 00:00:00.022449
1156,1157,15,4096,1024,512,0.5,2,0 days 00:00:00.018386,0 days 00:00:38.860359,90.8,91.39999999999999,71.66666666666667,4739291.333333333,0 days 00:00:00.081798,0 days 00:00:00.275979,0 days 00:00:00.001264
1157,1158,15,4096,1024,512,0.5,3,0 days 00:00:00.018386,0 days 00:00:45.354335,93.66666666666667,93.86666666666667,74.33333333333333,10554758.0,0 days 00:00:00.083167,0 days 00:00:00.293310,0 days 00:00:00.002402
1158,1159,15,4096,1024,512,0.5,5,0 days 00:00:00.018386,0 days 00:00:47.952169,94.0,94.2,70.33333333333333,29164251.333333332,0 days 00:00:00.080143,0 days 00:00:00.287348,0 days 00:00:00.005936
1159,1160,15,4096,1024,512,0.5,7,0 days 00:00:00.018386,0 days 00:00:36.021105,95.0,95.13333333333333,67.33333333333333,57078491.333333336,0 days 00:00:00.075631,0 days 00:00:00.285409,0 days 00:00:00.011439
1160,1161,15,4096,1024,768,0.25,2,0 days 00:00:00.013524,0 days 00:00:41.849625,90.33333333333333,91.06666666666668,67.66666666666667,3160475.3333333335,0 days 00:00:00.068965,0 days 00:00:00.282081,0 days 00:00:00.000854
1161,1162,15,4096,1024,768,0.25,3,0 days 00:00:00.013524,0 days 00:00:58.515462,92.93333333333334,93.2,71.0,7038662.0,0 days 00:00:00.074663,0 days 00:00:00.286093,0 days 00:00:00.001635
1162,1163,15,4096,1024,768,0.25,5,0 days 00:00:00.013524,0 days 00:00:44.932275,95.33333333333333,95.39999999999999,70.33333333333333,19448859.333333332,0 days 00:00:00.073256,0 days 00:00:00.281806,0 days 00:00:00.003987
1163,1164,15,4096,1024,768,0.25,7,0 days 00:00:00.013524,0 days 00:00:35.318809,94.8,95.0,64.33333333333333,38064155.333333336,0 days 00:00:00.075266,0 days 00:00:00.290824,0 days 00:00:00.007456
1164,1165,15,4096,1024,1024,0.0,2,0 days 00:00:00.013508,0 days 00:00:31.186982,91.80000000000001,92.2,70.66666666666667,2413787.3333333335,0 days 00:00:00.060018,0 days 00:00:00.283503,0 days 00:00:00.000686
1165,1166,15,4096,1024,1024,0.0,3,0 days 00:00:00.013508,0 days 00:00:51.609586,95.0,95.26666666666667,77.0,5376134.0,0 days 00:00:00.067356,0 days 00:00:00.286050,0 days 00:00:00.001257
1166,1167,15,4096,1024,1024,0.0,5,0 days 00:00:00.013508,0 days 00:00:38.154558,95.2,95.26666666666667,73.66666666666667,14855643.333333334,0 days 00:00:00.068140,0 days 00:00:00.291229,0 days 00:00:00.003105
1167,1168,15,4096,1024,1024,0.0,7,0 days 00:00:00.013508,0 days 00:00:37.489256,95.66666666666667,95.73333333333333,66.33333333333333,29074907.333333332,0 days 00:00:00.076377,0 days 00:00:00.282215,0 days 00:00:00.005873
1168,1169,15,4096,2048,512,0.75,2,0 days 00:00:00.016097,0 days 00:00:36.322973,91.46666666666665,91.8,72.33333333333333,4739291.333333333,0 days 00:00:00.079693,0 days 00:00:00.272779,0 days 00:00:00.001245
1169,1170,15,4096,2048,512,0.75,3,0 days 00:00:00.016097,0 days 00:00:47.737487,94.8,94.93333333333334,76.66666666666667,10554758.0,0 days 00:00:00.079634,0 days 00:00:00.282133,0 days 00:00:00.002375
1170,1171,15,4096,2048,512,0.75,5,0 days 00:00:00.016097,0 days 00:00:42.150802,95.13333333333333,95.2,76.0,29164251.333333332,0 days 00:00:00.081243,0 days 00:00:00.293113,0 days 00:00:00.005934
1171,1172,15,4096,2048,512,0.75,7,0 days 00:00:00.016097,0 days 00:00:41.149995,95.26666666666667,95.26666666666667,68.0,57078491.333333336,0 days 00:00:00.076656,0 days 00:00:00.283806,0 days 00:00:00.011360
1172,1173,15,4096,2048,1024,0.5,2,0 days 00:00:00.013611,0 days 00:00:36.611648,92.0,92.2,75.0,2413787.3333333335,0 days 00:00:00.071101,0 days 00:00:00.282147,0 days 00:00:00.000680
1173,1174,15,4096,2048,1024,0.5,3,0 days 00:00:00.013611,0 days 00:00:49.755494,94.73333333333333,94.86666666666666,76.33333333333333,5376134.0,0 days 00:00:00.068801,0 days 00:00:00.285327,0 days 00:00:00.001273
1174,1175,15,4096,2048,1024,0.5,5,0 days 00:00:00.013611,0 days 00:00:47.587981,95.8,96.0,73.66666666666667,14855643.333333334,0 days 00:00:00.072874,0 days 00:00:00.281915,0 days 00:00:00.003114
1175,1176,15,4096,2048,1024,0.5,7,0 days 00:00:00.013611,0 days 00:00:37.991610,96.13333333333333,96.26666666666665,67.66666666666667,29074907.333333332,0 days 00:00:00.075229,0 days 00:00:00.468458,0 days 00:00:00.005840
1176,1177,15,4096,2048,1536,0.25,2,0 days 00:00:00.012007,0 days 00:00:32.103150,92.26666666666667,92.53333333333335,74.66666666666667,1610302.0,0 days 00:00:00.063411,0 days 00:00:00.292781,0 days 00:00:00.000495
1177,1178,15,4096,2048,1536,0.25,3,0 days 00:00:00.012007,0 days 00:00:54.418785,95.06666666666668,95.40000000000002,78.33333333333333,3586542.0,0 days 00:00:00.065175,0 days 00:00:00.287490,0 days 00:00:00.000870
1178,1179,15,4096,2048,1536,0.25,5,0 days 00:00:00.012007,0 days 00:00:43.406692,95.8,95.86666666666667,73.66666666666667,9910510.0,0 days 00:00:00.071367,0 days 00:00:00.276088,0 days 00:00:00.002179
1179,1180,15,4096,2048,1536,0.25,7,0 days 00:00:00.012007,0 days 00:00:38.667690,95.59999999999998,95.66666666666667,71.0,19396462.0,0 days 00:00:00.065865,0 days 00:00:00.288731,0 days 00:00:00.004107
1180,1181,15,4096,2048,2048,0.0,2,0 days 00:00:00.014262,0 days 00:00:38.111680,92.39999999999999,92.8,77.66666666666667,1229190.0,0 days 00:00:00.049903,0 days 00:00:00.272180,0 days 00:00:00.000381
1181,1182,15,4096,2048,2048,0.0,3,0 days 00:00:00.014262,0 days 00:00:50.048719,95.73333333333333,95.86666666666667,79.33333333333333,2737670.0,0 days 00:00:00.060397,0 days 00:00:00.277748,0 days 00:00:00.000701
1182,1183,15,4096,2048,2048,0.0,5,0 days 00:00:00.014262,0 days 00:00:45.495380,95.60000000000001,95.73333333333333,76.0,7564806.0,0 days 00:00:00.062611,0 days 00:00:00.285256,0 days 00:00:00.001662
1183,1184,15,4096,2048,2048,0.0,7,0 days 00:00:00.014262,0 days 00:00:33.587487,94.93333333333332,95.06666666666666,64.0,14805510.0,0 days 00:00:00.060009,0 days 00:00:00.278667,0 days 00:00:00.003003
1184,1185,15,4096,4096,1024,0.75,2,0 days 00:00:00.013114,0 days 00:00:32.269114,91.39999999999999,91.86666666666667,73.0,2413787.3333333335,0 days 00:00:00.067397,0 days 00:00:00.460163,0 days 00:00:00.000676
1185,1186,15,4096,4096,1024,0.75,3,0 days 00:00:00.013114,0 days 00:00:42.409145,95.13333333333333,95.2,79.66666666666667,5376134.0,0 days 00:00:00.059524,0 days 00:00:00.471804,0 days 00:00:00.001264
1186,1187,15,4096,4096,1024,0.75,5,0 days 00:00:00.013114,0 days 00:00:42.997535,95.46666666666665,95.66666666666667,75.0,14855643.333333334,0 days 00:00:00.061832,0 days 00:00:00.287887,0 days 00:00:00.003111
1187,1188,15,4096,4096,1024,0.75,7,0 days 00:00:00.013114,0 days 00:00:39.543215,95.73333333333333,95.86666666666667,71.33333333333333,29074907.333333332,0 days 00:00:00.064964,0 days 00:00:00.300141,0 days 00:00:00.006051
1188,1189,15,4096,4096,2048,0.5,2,0 days 00:00:00.013971,0 days 00:00:37.416948,92.93333333333332,93.2,76.33333333333333,1229190.0,0 days 00:00:00.070962,0 days 00:00:00.280693,0 days 00:00:00.000419
1189,1190,15,4096,4096,2048,0.5,3,0 days 00:00:00.013971,0 days 00:00:47.015793,95.13333333333333,95.26666666666665,79.0,2737670.0,0 days 00:00:00.064578,0 days 00:00:00.285499,0 days 00:00:00.000712
1190,1191,15,4096,4096,2048,0.5,5,0 days 00:00:00.013971,0 days 00:00:47.746156,95.73333333333333,95.86666666666667,72.33333333333333,7564806.0,0 days 00:00:00.067170,0 days 00:00:00.275925,0 days 00:00:00.001651
1191,1192,15,4096,4096,2048,0.5,7,0 days 00:00:00.013971,0 days 00:00:37.166347,96.13333333333333,96.2,69.0,14805510.0,0 days 00:00:00.068836,0 days 00:00:00.287343,0 days 00:00:00.003074
1192,1193,15,4096,4096,3072,0.25,2,0 days 00:00:00.009280,0 days 00:00:46.984305,92.26666666666667,92.93333333333332,80.0,812998.0,0 days 00:00:00.061555,0 days 00:00:00.274426,0 days 00:00:00.000330
1193,1194,15,4096,4096,3072,0.25,3,0 days 00:00:00.009280,0 days 00:00:49.690640,95.53333333333335,95.86666666666667,80.0,1810758.0,0 days 00:00:00.056582,0 days 00:00:00.276245,0 days 00:00:00.000553
1194,1195,15,4096,4096,3072,0.25,5,0 days 00:00:00.009280,0 days 00:00:38.628831,95.8,95.86666666666667,70.66666666666667,5003590.0,0 days 00:00:00.070285,0 days 00:00:00.466927,0 days 00:00:00.001325
1195,1196,15,4096,4096,3072,0.25,7,0 days 00:00:00.009280,0 days 00:00:35.552614,95.66666666666667,95.66666666666667,65.33333333333333,9792838.0,0 days 00:00:00.053690,0 days 00:00:00.284559,0 days 00:00:00.002395
1196,1197,15,4096,4096,4096,0.0,2,0 days 00:00:00.012634,0 days 00:00:35.925840,91.59999999999998,92.2,73.33333333333333,605782.0,0 days 00:00:00.059058,0 days 00:00:00.276589,0 days 00:00:00.000253
1197,1198,15,4096,4096,4096,0.0,3,0 days 00:00:00.012634,0 days 00:00:37.937618,94.40000000000002,94.59999999999998,74.0,1348982.0,0 days 00:00:00.061192,0 days 00:00:00.283156,0 days 00:00:00.000441
1198,1199,15,4096,4096,4096,0.0,5,0 days 00:00:00.012634,0 days 00:00:45.638739,95.66666666666667,95.73333333333333,73.0,3727222.0,0 days 00:00:00.066976,0 days 00:00:00.282198,0 days 00:00:00.000880
1199,1200,15,4096,4096,4096,0.0,7,0 days 00:00:00.012634,0 days 00:00:32.263193,95.40000000000002,95.53333333333335,61.0,7294582.0,0 days 00:00:00.064670,0 days 00:00:00.274117,0 days 00:00:00.001550
1200,1201,18,256,256,64,0.75,2,0 days 00:00:00.010332,0 days 00:00:54.150115,86.66666666666667,86.93333333333334,66.66666666666667,48798838.0,0 days 00:00:00.069090,0 days 00:00:00.301381,0 days 00:00:00.011984
1201,1202,18,256,256,64,0.75,3,0 days 00:00:00.010332,0 days 00:00:48.393551,88.60000000000001,88.73333333333335,66.33333333333333,108718944.66666667,0 days 00:00:00.058541,0 days 00:00:00.301619,0 days 00:00:00.023682
1202,1203,18,256,256,64,0.75,5,0 days 00:00:00.010332,0 days 00:00:55.125763,88.93333333333332,88.46666666666665,66.33333333333333,300463286.0,0 days 00:00:00.061384,0 days 00:00:00.300015,0 days 00:00:00.058842
1203,1204,18,256,256,64,0.75,7,0 days 00:00:00.010332,0 days 00:00:55.199188,91.66666666666667,91.66666666666667,73.0,588079798.0,0 days 00:00:00.060710,0 days 00:00:00.329791,0 days 00:00:00.113803
1204,1205,18,256,256,128,0.5,2,0 days 00:00:00.008785,0 days 00:00:41.918970,87.2,88.60000000000001,69.0,24465648.666666668,0 days 00:00:00.051116,0 days 00:00:00.284825,0 days 00:00:00.005989
