,NExp,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,NRep,AVGPreprocesTime,TrainTime,F1Score,TestAcc,EpochsRan,VimPreprocessTime,VimPredictTime,VimTFLitePredictTime
14359,2872,36,4096,4096,2048,0.5,7,5,0 days 00:00:00.015270,0 days 00:01:02.257944,96.0,96.0,67,0 days 00:00:00.079903,0 days 00:00:00.289422,0 days 00:00:00.007112
14360,2873,36,4096,4096,3072,0.25,2,1,0 days 00:00:00.012022,0 days 00:01:21.901464,92.0,93.0,80,0 days 00:00:00.070964,0 days 00:00:00.280450,0 days 00:00:00.000561
14361,2873,36,4096,4096,3072,0.25,2,2,0 days 00:00:00.012022,0 days 00:00:55.716804,91.0,92.0,80,0 days 00:00:00.082727,0 days 00:00:00.266894,0 days 00:00:00.000557
14362,2873,36,4096,4096,3072,0.25,2,3,0 days 00:00:00.012022,0 days 00:01:04.697836,92.0,92.0,80,0 days 00:00:00.061124,0 days 00:00:00.284858,0 days 00:00:00.000552
14363,2873,36,4096,4096,3072,0.25,2,4,0 days 00:00:00.012022,0 days 00:00:56.861166,93.0,93.0,78,0 days 00:00:00.075624,0 days 00:00:00.275729,0 days 00:00:00.000543
14364,2873,36,4096,4096,3072,0.25,2,5,0 days 00:00:00.012022,0 days 00:01:08.199125,91.0,92.0,80,0 days 00:00:00.059905,0 days 00:00:00.275232,0 days 00:00:00.000585
14365,2874,36,4096,4096,3072,0.25,3,1,0 days 00:00:00.012022,0 days 00:01:09.227780,92.0,93.0,80,0 days 00:00:00.054200,0 days 00:00:00.346449,0 days 00:00:00.001031
14366,2874,36,4096,4096,3072,0.25,3,2,0 days 00:00:00.012022,0 days 00:01:16.446040,95.0,96.0,80,0 days 00:00:00.073840,0 days 00:00:00.288798,0 days 00:00:00.001050
14367,2874,36,4096,4096,3072,0.25,3,3,0 days 00:00:00.012022,0 days 00:01:00.325592,92.0,93.0,80,0 days 00:00:00.049630,0 days 00:00:00.271929,0 days 00:00:00.001109
14368,2874,36,4096,4096,3072,0.25,3,4,0 days 00:00:00.012022,0 days 00:01:05.032492,92.0,93.0,80,0 days 00:00:00.077170,0 days 00:00:00.268130,0 days 00:00:00.001071
14369,2874,36,4096,4096,3072,0.25,3,5,0 days 00:00:00.012022,0 days 00:01:04.592556,93.0,94.0,80,0 days 00:00:00.057314,0 days 00:00:00.269369,0 days 00:00:00.001064
14370,2875,36,4096,4096,3072,0.25,5,1,0 days 00:00:00.012022,0 days 00:01:04.936442,96.0,96.0,71,0 days 00:00:00.068789,0 days 00:00:00.296826,0 days 00:00:00.002635
14371,2875,36,4096,4096,3072,0.25,5,2,0 days 00:00:00.012022,0 days 00:01:22.194154,95.0,95.0,80,0 days 00:00:00.063388,0 days 00:00:00.288343,0 days 00:00:00.002689
14372,2875,36,4096,4096,3072,0.25,5,3,0 days 00:00:00.012022,0 days 00:01:12.160522,95.0,95.0,74,0 days 00:00:00.083450,0 days 00:00:00.280456,0 days 00:00:00.002645
14373,2875,36,4096,4096,3072,0.25,5,4,0 days 00:00:00.012022,0 days 00:01:18.913402,95.0,95.0,80,0 days 00:00:00.089773,0 days 00:00:00.328603,0 days 00:00:00.002515
14374,2875,36,4096,4096,3072,0.25,5,5,0 days 00:00:00.012022,0 days 00:01:09.729032,96.0,97.0,79,0 days 00:00:00.056497,0 days 00:00:00.291459,0 days 00:00:00.002674
14375,2876,36,4096,4096,3072,0.25,7,1,0 days 00:00:00.012022,0 days 00:01:14.596034,96.0,96.0,80,0 days 00:00:00.079001,0 days 00:00:00.271685,0 days 00:00:00.004838
14376,2876,36,4096,4096,3072,0.25,7,2,0 days 00:00:00.012022,0 days 00:00:52.234704,95.0,95.0,58,0 days 00:00:00.068198,0 days 00:00:00.283704,0 days 00:00:00.004865
14377,2876,36,4096,4096,3072,0.25,7,3,0 days 00:00:00.012022,0 days 00:01:15.312154,96.0,97.0,80,0 days 00:00:00.079039,0 days 00:00:00.328764,0 days 00:00:00.004868
14378,2876,36,4096,4096,3072,0.25,7,4,0 days 00:00:00.012022,0 days 00:01:10.319634,96.0,96.0,80,0 days 00:00:00.071649,0 days 00:00:00.294189,0 days 00:00:00.004930
14379,2876,36,4096,4096,3072,0.25,7,5,0 days 00:00:00.012022,0 days 00:01:00.185833,95.0,95.0,71,0 days 00:00:00.070795,0 days 00:00:00.280825,0 days 00:00:00.004960
14380,2877,36,4096,4096,4096,0.0,2,1,0 days 00:00:00.013609,0 days 00:01:20.265872,93.0,94.0,80,0 days 00:00:00.067261,0 days 00:00:00.287202,0 days 00:00:00.000463
14381,2877,36,4096,4096,4096,0.0,2,2,0 days 00:00:00.013609,0 days 00:01:02.040465,92.0,93.0,80,0 days 00:00:00.075778,0 days 00:00:00.293960,0 days 00:00:00.000505
14382,2877,36,4096,4096,4096,0.0,2,3,0 days 00:00:00.013609,0 days 00:01:13.283747,92.0,93.0,80,0 days 00:00:00.082860,0 days 00:00:00.273928,0 days 00:00:00.000453
14383,2877,36,4096,4096,4096,0.0,2,4,0 days 00:00:00.013609,0 days 00:01:10.728123,94.0,94.0,80,0 days 00:00:00.081016,0 days 00:00:00.268466,0 days 00:00:00.000521
14384,2877,36,4096,4096,4096,0.0,2,5,0 days 00:00:00.013609,0 days 00:01:11.169845,91.0,92.0,80,0 days 00:00:00.059202,0 days 00:00:00.266551,0 days 00:00:00.000460
14385,2878,36,4096,4096,4096,0.0,3,1,0 days 00:00:00.013609,0 days 00:01:12.506482,94.0,94.0,80,0 days 00:00:00.058862,0 days 00:00:00.285926,0 days 00:00:00.000848
14386,2878,36,4096,4096,4096,0.0,3,2,0 days 00:00:00.013609,0 days 00:01:03.936253,92.0,93.0,80,0 days 00:00:00.085277,0 days 00:00:00.279174,0 days 00:00:00.000833
14387,2878,36,4096,4096,4096,0.0,3,3,0 days 00:00:00.013609,0 days 00:01:10.127255,95.0,96.0,80,0 days 00:00:00.067904,0 days 00:00:00.279984,0 days 00:00:00.000811
14388,2878,36,4096,4096,4096,0.0,3,4,0 days 00:00:00.013609,0 days 00:00:58.484399,93.0,94.0,80,0 days 00:00:00.052392,0 days 00:00:00.273271,0 days 00:00:00.000885
14389,2878,36,4096,4096,4096,0.0,3,5,0 days 00:00:00.013609,0 days 00:01:01.271632,94.0,95.0,80,0 days 00:00:00.073456,0 days 00:00:00.304941,0 days 00:00:00.000845
14390,2879,36,4096,4096,4096,0.0,5,1,0 days 00:00:00.013609,0 days 00:00:56.370127,96.0,96.0,58,0 days 00:00:00.065745,0 days 00:00:00.292522,0 days 00:00:00.002064
14391,2879,36,4096,4096,4096,0.0,5,2,0 days 00:00:00.013609,0 days 00:01:00.540067,96.0,96.0,75,0 days 00:00:00.070622,0 days 00:00:00.292613,0 days 00:00:00.002048
14392,2879,36,4096,4096,4096,0.0,5,3,0 days 00:00:00.013609,0 days 00:01:06.602523,93.0,93.0,80,0 days 00:00:00.053071,0 days 00:00:00.336083,0 days 00:00:00.001945
14393,2879,36,4096,4096,4096,0.0,5,4,0 days 00:00:00.013609,0 days 00:01:08.092091,95.0,95.0,80,0 days 00:00:00.077851,0 days 00:00:00.287441,0 days 00:00:00.002047
14394,2879,36,4096,4096,4096,0.0,5,5,0 days 00:00:00.013609,0 days 00:00:51.356874,96.0,96.0,65,0 days 00:00:00.054124,0 days 00:00:00.273031,0 days 00:00:00.001975
14395,2880,36,4096,4096,4096,0.0,7,1,0 days 00:00:00.013609,0 days 00:00:52.024910,96.0,96.0,54,0 days 00:00:00.078413,0 days 00:00:00.274698,0 days 00:00:00.003605
14396,2880,36,4096,4096,4096,0.0,7,2,0 days 00:00:00.013609,0 days 00:00:48.370563,95.0,95.0,57,0 days 00:00:00.068237,0 days 00:00:00.329529,0 days 00:00:00.003614
14397,2880,36,4096,4096,4096,0.0,7,3,0 days 00:00:00.013609,0 days 00:01:03.082751,96.0,97.0,69,0 days 00:00:00.065514,0 days 00:00:00.290278,0 days 00:00:00.003827
14398,2880,36,4096,4096,4096,0.0,7,4,0 days 00:00:00.013609,0 days 00:01:02.738259,96.0,96.0,71,0 days 00:00:00.058772,0 days 00:00:00.280012,0 days 00:00:00.003656
14399,2880,36,4096,4096,4096,0.0,7,5,0 days 00:00:00.013609,0 days 00:00:48.803704,94.0,94.0,49,0 days 00:00:00.077006,0 days 00:00:00.269519,0 days 00:00:00.003704
14400,2881,39,256,256,64,0.75,2,1,0 days 00:00:00.017206,0 days 00:09:53.287190,83.0,81.0,63,0 days 00:00:00.076096,0 days 00:00:00.386295,0 days 00:00:00.024306
14401,2881,39,256,256,64,0.75,2,2,0 days 00:00:00.017206,0 days 00:12:23.430591,90.0,90.0,80,0 days 00:00:00.076580,0 days 00:00:00.303724,0 days 00:00:00.024373
14402,2881,39,256,256,64,0.75,2,3,0 days 00:00:00.017206,0 days 00:06:19.560986,83.0,83.0,41,0 days 00:00:00.069400,0 days 00:00:00.296218,0 days 00:00:00.024311
14403,2881,39,256,256,64,0.75,2,4,0 days 00:00:00.017206,0 days 00:05:04.605776,75.0,69.0,33,0 days 00:00:00.071030,0 days 00:00:00.321012,0 days 00:00:00.024470
14404,2881,39,256,256,64,0.75,2,5,0 days 00:00:00.017206,0 days 00:04:04.770160,77.0,73.0,26,0 days 00:00:00.080316,0 days 00:00:00.349242,0 days 00:00:00.025684
14405,2882,39,256,256,64,0.75,3,1,0 days 00:00:00.017206,0 days 00:06:38.511594,81.0,78.0,41,0 days 00:00:00.057334,0 days 00:00:00.318965,0 days 00:00:00.047601
14406,2882,39,256,256,64,0.75,3,2,0 days 00:00:00.017206,0 days 00:09:30.246098,88.0,88.0,63,0 days 00:00:00.081574,0 days 00:00:00.300832,0 days 00:00:00.048466
14407,2882,39,256,256,64,0.75,3,3,0 days 00:00:00.017206,0 days 00:12:08.218854,92.0,92.0,80,0 days 00:00:00.076874,0 days 00:00:00.297054,0 days 00:00:00.047654
14408,2882,39,256,256,64,0.75,3,4,0 days 00:00:00.017206,0 days 00:09:35.407893,84.0,83.0,63,0 days 00:00:00.052949,0 days 00:00:00.361137,0 days 00:00:00.047839
14409,2882,39,256,256,64,0.75,3,5,0 days 00:00:00.017206,0 days 00:07:00.835395,89.0,88.0,46,0 days 00:00:00.072362,0 days 00:00:00.312773,0 days 00:00:00.047831
14410,2883,39,256,256,64,0.75,5,1,0 days 00:00:00.017206,0 days 00:08:31.753406,88.0,87.0,41,0 days 00:00:00.081354,0 days 00:00:00.330540,0 days 00:00:00.116065
14411,2883,39,256,256,64,0.75,5,2,0 days 00:00:00.017206,0 days 00:14:40.000592,92.0,93.0,80,0 days 00:00:00.084322,0 days 00:00:00.312374,0 days 00:00:00.116406
14412,2883,39,256,256,64,0.75,5,3,0 days 00:00:00.017206,0 days 00:11:26.154780,81.0,78.0,63,0 days 00:00:00.084055,0 days 00:00:00.380975,0 days 00:00:00.116354
14413,2883,39,256,256,64,0.75,5,4,0 days 00:00:00.017206,0 days 00:05:29.378871,80.0,77.0,30,0 days 00:00:00.076493,0 days 00:00:00.335528,0 days 00:00:00.115532
14414,2883,39,256,256,64,0.75,5,5,0 days 00:00:00.017206,0 days 00:14:42.492191,95.0,95.0,80,0 days 00:00:00.062656,0 days 00:00:00.321162,0 days 00:00:00.117077
14415,2884,39,256,256,64,0.75,7,1,0 days 00:00:00.017206,0 days 00:21:58.663457,92.0,92.0,80,0 days 00:00:00.075353,0 days 00:00:00.344686,0 days 00:00:00.233997
14416,2884,39,256,256,64,0.75,7,2,0 days 00:00:00.017206,0 days 00:11:49.453690,86.0,84.0,47,0 days 00:00:00.074125,0 days 00:00:00.379158,0 days 00:00:00.227405
14417,2884,39,256,256,64,0.75,7,3,0 days 00:00:00.017206,0 days 00:20:14.937543,90.0,90.0,80,0 days 00:00:00.072753,0 days 00:00:00.349859,0 days 00:00:00.230423
14418,2884,39,256,256,64,0.75,7,4,0 days 00:00:00.017206,0 days 00:20:05.923582,94.0,94.0,80,0 days 00:00:00.076802,0 days 00:00:00.343867,0 days 00:00:00.229176
14419,2884,39,256,256,64,0.75,7,5,0 days 00:00:00.017206,0 days 00:20:12.756753,91.0,91.0,80,0 days 00:00:00.070229,0 days 00:00:00.348331,0 days 00:00:00.229263
14420,2885,39,256,256,128,0.5,2,1,0 days 00:00:00.014681,0 days 00:06:34.095678,89.0,89.0,80,0 days 00:00:00.062037,0 days 00:00:00.316262,0 days 00:00:00.012639
14421,2885,39,256,256,128,0.5,2,2,0 days 00:00:00.014681,0 days 00:04:06.017404,85.0,84.0,53,0 days 00:00:00.062113,0 days 00:00:00.289452,0 days 00:00:00.012663
14422,2885,39,256,256,128,0.5,2,3,0 days 00:00:00.014681,0 days 00:06:27.151586,89.0,89.0,80,0 days 00:00:00.076804,0 days 00:00:00.292229,0 days 00:00:00.012709
14423,2885,39,256,256,128,0.5,2,4,0 days 00:00:00.014681,0 days 00:06:28.924698,91.0,92.0,80,0 days 00:00:00.065820,0 days 00:00:00.283164,0 days 00:00:00.012628
14424,2885,39,256,256,128,0.5,2,5,0 days 00:00:00.014681,0 days 00:06:23.133050,89.0,89.0,80,0 days 00:00:00.068057,0 days 00:00:00.347872,0 days 00:00:00.012768
14425,2886,39,256,256,128,0.5,3,1,0 days 00:00:00.014681,0 days 00:06:36.522830,88.0,87.0,80,0 days 00:00:00.078047,0 days 00:00:00.302325,0 days 00:00:00.024052
14426,2886,39,256,256,128,0.5,3,2,0 days 00:00:00.014681,0 days 00:06:11.213077,90.0,91.0,80,0 days 00:00:00.060683,0 days 00:00:00.295539,0 days 00:00:00.024260
14427,2886,39,256,256,128,0.5,3,3,0 days 00:00:00.014681,0 days 00:03:35.074279,87.0,87.0,46,0 days 00:00:00.066812,0 days 00:00:00.287149,0 days 00:00:00.024167
14428,2886,39,256,256,128,0.5,3,4,0 days 00:00:00.014681,0 days 00:06:11.494053,93.0,93.0,80,0 days 00:00:00.058611,0 days 00:00:00.320357,0 days 00:00:00.023910
14429,2886,39,256,256,128,0.5,3,5,0 days 00:00:00.014681,0 days 00:04:22.106838,90.0,90.0,53,0 days 00:00:00.070100,0 days 00:00:00.314407,0 days 00:00:00.024346
14430,2887,39,256,256,128,0.5,5,1,0 days 00:00:00.014681,0 days 00:08:14.973684,94.0,94.0,80,0 days 00:00:00.062108,0 days 00:00:00.311523,0 days 00:00:00.059476
14431,2887,39,256,256,128,0.5,5,2,0 days 00:00:00.014681,0 days 00:06:27.408190,90.0,90.0,69,0 days 00:00:00.063973,0 days 00:00:00.295179,0 days 00:00:00.060179
14432,2887,39,256,256,128,0.5,5,3,0 days 00:00:00.014681,0 days 00:07:39.861975,92.0,92.0,80,0 days 00:00:00.060923,0 days 00:00:00.321953,0 days 00:00:00.058741
14433,2887,39,256,256,128,0.5,5,4,0 days 00:00:00.014681,0 days 00:07:35.039052,89.0,89.0,80,0 days 00:00:00.061586,0 days 00:00:00.305755,0 days 00:00:00.060642
14434,2887,39,256,256,128,0.5,5,5,0 days 00:00:00.014681,0 days 00:07:41.660229,92.0,92.0,80,0 days 00:00:00.050218,0 days 00:00:00.296529,0 days 00:00:00.058957
14435,2888,39,256,256,128,0.5,7,1,0 days 00:00:00.014681,0 days 00:11:38.693011,93.0,93.0,80,0 days 00:00:00.061512,0 days 00:00:00.371508,0 days 00:00:00.114087
14436,2888,39,256,256,128,0.5,7,2,0 days 00:00:00.014681,0 days 00:09:30.631594,94.0,94.0,73,0 days 00:00:00.073138,0 days 00:00:00.336922,0 days 00:00:00.114346
14437,2888,39,256,256,128,0.5,7,3,0 days 00:00:00.014681,0 days 00:08:24.307673,82.0,80.0,65,0 days 00:00:00.048778,0 days 00:00:00.305246,0 days 00:00:00.115297
14438,2888,39,256,256,128,0.5,7,4,0 days 00:00:00.014681,0 days 00:04:25.730716,86.0,85.0,34,0 days 00:00:00.068103,0 days 00:00:00.312908,0 days 00:00:00.114243
14439,2888,39,256,256,128,0.5,7,5,0 days 00:00:00.014681,0 days 00:10:30.291372,89.0,89.0,80,0 days 00:00:00.063918,0 days 00:00:00.304415,0 days 00:00:00.114042
14440,2889,39,256,256,192,0.25,2,1,0 days 00:00:00.013286,0 days 00:04:27.361274,89.0,89.0,80,0 days 00:00:00.070438,0 days 00:00:00.312926,0 days 00:00:00.008211
14441,2889,39,256,256,192,0.25,2,2,0 days 00:00:00.013286,0 days 00:02:06.632263,78.0,75.0,41,0 days 00:00:00.048079,0 days 00:00:00.288782,0 days 00:00:00.008656
14442,2889,39,256,256,192,0.25,2,3,0 days 00:00:00.013286,0 days 00:01:19.980337,75.0,70.0,25,0 days 00:00:00.054458,0 days 00:00:00.284987,0 days 00:00:00.008677
14443,2889,39,256,256,192,0.25,2,4,0 days 00:00:00.013286,0 days 00:03:38.816646,87.0,86.0,69,0 days 00:00:00.059337,0 days 00:00:00.283650,0 days 00:00:00.008629
14444,2889,39,256,256,192,0.25,2,5,0 days 00:00:00.013286,0 days 00:01:24.439299,80.0,78.0,26,0 days 00:00:00.071747,0 days 00:00:00.302743,0 days 00:00:00.008449
14445,2890,39,256,256,192,0.25,3,1,0 days 00:00:00.013286,0 days 00:02:22.588793,82.0,80.0,41,0 days 00:00:00.042677,0 days 00:00:00.302168,0 days 00:00:00.016026
14446,2890,39,256,256,192,0.25,3,2,0 days 00:00:00.013286,0 days 00:04:11.340462,91.0,91.0,80,0 days 00:00:00.056304,0 days 00:00:00.288192,0 days 00:00:00.016125
14447,2890,39,256,256,192,0.25,3,3,0 days 00:00:00.013286,0 days 00:03:23.115634,86.0,85.0,63,0 days 00:00:00.049718,0 days 00:00:00.350164,0 days 00:00:00.015954
14448,2890,39,256,256,192,0.25,3,4,0 days 00:00:00.013286,0 days 00:03:05.237514,81.0,78.0,58,0 days 00:00:00.059757,0 days 00:00:00.300577,0 days 00:00:00.016177
14449,2890,39,256,256,192,0.25,3,5,0 days 00:00:00.013286,0 days 00:02:32.750931,87.0,89.0,46,0 days 00:00:00.047573,0 days 00:00:00.293075,0 days 00:00:00.016070
14450,2891,39,256,256,192,0.25,5,1,0 days 00:00:00.013286,0 days 00:03:10.162657,84.0,83.0,41,0 days 00:00:00.059761,0 days 00:00:00.293293,0 days 00:00:00.038621
14451,2891,39,256,256,192,0.25,5,2,0 days 00:00:00.013286,0 days 00:05:21.372371,91.0,91.0,80,0 days 00:00:00.045704,0 days 00:00:00.347825,0 days 00:00:00.039928
14452,2891,39,256,256,192,0.25,5,3,0 days 00:00:00.013286,0 days 00:01:43.456226,79.0,76.0,26,0 days 00:00:00.065661,0 days 00:00:00.298111,0 days 00:00:00.040083
14453,2891,39,256,256,192,0.25,5,4,0 days 00:00:00.013286,0 days 00:04:52.505243,89.0,88.0,71,0 days 00:00:00.054650,0 days 00:00:00.300475,0 days 00:00:00.040153
14454,2891,39,256,256,192,0.25,5,5,0 days 00:00:00.013286,0 days 00:04:05.905573,90.0,90.0,63,0 days 00:00:00.070967,0 days 00:00:00.287034,0 days 00:00:00.039628
14455,2892,39,256,256,192,0.25,7,1,0 days 00:00:00.013286,0 days 00:06:10.991897,83.0,81.0,61,0 days 00:00:00.059300,0 days 00:00:00.326019,0 days 00:00:00.076564
14456,2892,39,256,256,192,0.25,7,2,0 days 00:00:00.013286,0 days 00:05:32.369381,92.0,92.0,61,0 days 00:00:00.067752,0 days 00:00:00.315016,0 days 00:00:00.077552
14457,2892,39,256,256,192,0.25,7,3,0 days 00:00:00.013286,0 days 00:06:12.080903,93.0,93.0,70,0 days 00:00:00.056038,0 days 00:00:00.299740,0 days 00:00:00.076950
14458,2892,39,256,256,192,0.25,7,4,0 days 00:00:00.013286,0 days 00:05:05.700592,89.0,89.0,58,0 days 00:00:00.047144,0 days 00:00:00.297011,0 days 00:00:00.077143
14459,2892,39,256,256,192,0.25,7,5,0 days 00:00:00.013286,0 days 00:07:13.791796,93.0,93.0,80,0 days 00:00:00.073012,0 days 00:00:00.357262,0 days 00:00:00.076736
14460,2893,39,256,256,256,0.0,2,1,0 days 00:00:00.009665,0 days 00:02:01.286442,79.0,76.0,44,0 days 00:00:00.036689,0 days 00:00:00.306589,0 days 00:00:00.006081
14461,2893,39,256,256,256,0.0,2,2,0 days 00:00:00.009665,0 days 00:01:40.698835,83.0,81.0,41,0 days 00:00:00.044865,0 days 00:00:00.277792,0 days 00:00:00.006277
14462,2893,39,256,256,256,0.0,2,3,0 days 00:00:00.009665,0 days 00:01:38.762855,80.0,76.0,41,0 days 00:00:00.061519,0 days 00:00:00.279717,0 days 00:00:00.006262
14463,2893,39,256,256,256,0.0,2,4,0 days 00:00:00.009665,0 days 00:02:56.207658,87.0,86.0,69,0 days 00:00:00.065712,0 days 00:00:00.343761,0 days 00:00:00.006608
14464,2893,39,256,256,256,0.0,2,5,0 days 00:00:00.009665,0 days 00:03:18.326684,88.0,87.0,80,0 days 00:00:00.072698,0 days 00:00:00.292607,0 days 00:00:00.006447
14465,2894,39,256,256,256,0.0,3,1,0 days 00:00:00.009665,0 days 00:03:38.967880,92.0,92.0,80,0 days 00:00:00.074238,0 days 00:00:00.290707,0 days 00:00:00.011905
14466,2894,39,256,256,256,0.0,3,2,0 days 00:00:00.009665,0 days 00:01:41.020501,85.0,83.0,41,0 days 00:00:00.052198,0 days 00:00:00.285366,0 days 00:00:00.012042
14467,2894,39,256,256,256,0.0,3,3,0 days 00:00:00.009665,0 days 00:01:20.102529,78.0,74.0,33,0 days 00:00:00.059523,0 days 00:00:00.308949,0 days 00:00:00.012324
14468,2894,39,256,256,256,0.0,3,4,0 days 00:00:00.009665,0 days 00:01:47.900397,87.0,87.0,41,0 days 00:00:00.053834,0 days 00:00:00.298209,0 days 00:00:00.012103
14469,2894,39,256,256,256,0.0,3,5,0 days 00:00:00.009665,0 days 00:01:09.410786,79.0,76.0,26,0 days 00:00:00.055932,0 days 00:00:00.290823,0 days 00:00:00.012226
14470,2895,39,256,256,256,0.0,5,1,0 days 00:00:00.009665,0 days 00:04:29.623852,93.0,93.0,80,0 days 00:00:00.055860,0 days 00:00:00.354853,0 days 00:00:00.030154
14471,2895,39,256,256,256,0.0,5,2,0 days 00:00:00.009665,0 days 00:04:15.557919,92.0,92.0,80,0 days 00:00:00.048534,0 days 00:00:00.300324,0 days 00:00:00.029883
14472,2895,39,256,256,256,0.0,5,3,0 days 00:00:00.009665,0 days 00:03:20.501751,85.0,84.0,65,0 days 00:00:00.058637,0 days 00:00:00.285238,0 days 00:00:00.030344
14473,2895,39,256,256,256,0.0,5,4,0 days 00:00:00.009665,0 days 00:04:04.357104,90.0,90.0,80,0 days 00:00:00.055935,0 days 00:00:00.291186,0 days 00:00:00.029933
14474,2895,39,256,256,256,0.0,5,5,0 days 00:00:00.009665,0 days 00:04:10.283453,92.0,92.0,80,0 days 00:00:00.042771,0 days 00:00:00.292544,0 days 00:00:00.029985
14475,2896,39,256,256,256,0.0,7,1,0 days 00:00:00.009665,0 days 00:06:13.993213,93.0,94.0,80,0 days 00:00:00.056278,0 days 00:00:00.312475,0 days 00:00:00.057141
14476,2896,39,256,256,256,0.0,7,2,0 days 00:00:00.009665,0 days 00:03:36.622080,86.0,85.0,52,0 days 00:00:00.061030,0 days 00:00:00.296399,0 days 00:00:00.057701
14477,2896,39,256,256,256,0.0,7,3,0 days 00:00:00.009665,0 days 00:04:29.923054,92.0,92.0,65,0 days 00:00:00.064759,0 days 00:00:00.298134,0 days 00:00:00.058317
14478,2896,39,256,256,256,0.0,7,4,0 days 00:00:00.009665,0 days 00:04:21.560190,87.0,86.0,65,0 days 00:00:00.063994,0 days 00:00:00.349180,0 days 00:00:00.057931
14479,2896,39,256,256,256,0.0,7,5,0 days 00:00:00.009665,0 days 00:02:36.500487,87.0,86.0,37,0 days 00:00:00.056595,0 days 00:00:00.312482,0 days 00:00:00.058303
14480,2897,39,512,256,64,0.75,2,1,0 days 00:00:00.024418,0 days 00:06:18.200850,79.0,76.0,41,0 days 00:00:00.101152,0 days 00:00:00.287601,0 days 00:00:00.024511
14481,2897,39,512,256,64,0.75,2,2,0 days 00:00:00.024418,0 days 00:04:02.477377,79.0,77.0,26,0 days 00:00:00.074416,0 days 00:00:00.291211,0 days 00:00:00.024518
14482,2897,39,512,256,64,0.75,2,3,0 days 00:00:00.024418,0 days 00:11:01.100099,87.0,87.0,71,0 days 00:00:00.097139,0 days 00:00:00.350521,0 days 00:00:00.024832
14483,2897,39,512,256,64,0.75,2,4,0 days 00:00:00.024418,0 days 00:12:45.990840,88.0,88.0,80,0 days 00:00:00.093910,0 days 00:00:00.306176,0 days 00:00:00.024710
14484,2897,39,512,256,64,0.75,2,5,0 days 00:00:00.024418,0 days 00:12:32.139271,91.0,92.0,80,0 days 00:00:00.081871,0 days 00:00:00.298503,0 days 00:00:00.024681
14485,2898,39,512,256,64,0.75,3,1,0 days 00:00:00.024418,0 days 00:06:11.320826,81.0,79.0,41,0 days 00:00:00.099730,0 days 00:00:00.302657,0 days 00:00:00.046508
14486,2898,39,512,256,64,0.75,3,2,0 days 00:00:00.024418,0 days 00:06:21.266681,86.0,85.0,41,0 days 00:00:00.079516,0 days 00:00:00.355576,0 days 00:00:00.046841
14487,2898,39,512,256,64,0.75,3,3,0 days 00:00:00.024418,0 days 00:06:12.500006,78.0,73.0,41,0 days 00:00:00.081063,0 days 00:00:00.311134,0 days 00:00:00.048067
14488,2898,39,512,256,64,0.75,3,4,0 days 00:00:00.024418,0 days 00:06:17.623551,87.0,87.0,41,0 days 00:00:00.099999,0 days 00:00:00.304850,0 days 00:00:00.047130
14489,2898,39,512,256,64,0.75,3,5,0 days 00:00:00.024418,0 days 00:04:24.445906,83.0,81.0,29,0 days 00:00:00.087597,0 days 00:00:00.292880,0 days 00:00:00.047359
14490,2899,39,512,256,64,0.75,5,1,0 days 00:00:00.024418,0 days 00:10:01.628579,93.0,93.0,53,0 days 00:00:00.102878,0 days 00:00:00.341490,0 days 00:00:00.116457
14491,2899,39,512,256,64,0.75,5,2,0 days 00:00:00.024418,0 days 00:14:47.020723,92.0,92.0,80,0 days 00:00:00.087284,0 days 00:00:00.320362,0 days 00:00:00.117161
14492,2899,39,512,256,64,0.75,5,3,0 days 00:00:00.024418,0 days 00:14:44.987625,90.0,90.0,80,0 days 00:00:00.092573,0 days 00:00:00.317652,0 days 00:00:00.116416
14493,2899,39,512,256,64,0.75,5,4,0 days 00:00:00.024418,0 days 00:09:46.475593,90.0,90.0,53,0 days 00:00:00.083995,0 days 00:00:00.311164,0 days 00:00:00.116762
14494,2899,39,512,256,64,0.75,5,5,0 days 00:00:00.024418,0 days 00:09:41.697657,84.0,86.0,52,0 days 00:00:00.074729,0 days 00:00:00.377393,0 days 00:00:00.117595
14495,2900,39,512,256,64,0.75,7,1,0 days 00:00:00.024418,0 days 00:20:35.748416,93.0,93.0,80,0 days 00:00:00.087470,0 days 00:00:00.357165,0 days 00:00:00.228051
14496,2900,39,512,256,64,0.75,7,2,0 days 00:00:00.024418,0 days 00:18:35.975623,89.0,88.0,73,0 days 00:00:00.089108,0 days 00:00:00.344991,0 days 00:00:00.227938
14497,2900,39,512,256,64,0.75,7,3,0 days 00:00:00.024418,0 days 00:20:29.699138,94.0,94.0,80,0 days 00:00:00.088894,0 days 00:00:00.342715,0 days 00:00:00.227046
14498,2900,39,512,256,64,0.75,7,4,0 days 00:00:00.024418,0 days 00:14:30.485134,95.0,95.0,57,0 days 00:00:00.094109,0 days 00:00:00.376967,0 days 00:00:00.226916
14499,2900,39,512,256,64,0.75,7,5,0 days 00:00:00.024418,0 days 00:07:43.963675,78.0,83.0,30,0 days 00:00:00.087584,0 days 00:00:00.354043,0 days 00:00:00.226873
