,NExp,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,AVGTrainTime,F1Score,TestAcc,EpochsRan,FLOPS,AVGVimPreprocessTime,AVGVimPredictTime,AVGVimTFLitePredictTime
2768,2769,36,2048,1024,256,0.75,2,0 days 00:00:00.018672,0 days 00:01:38.873993,88.4,89.6,72,22155494.0,0 days 00:00:00.072105,0 days 00:00:00.282521,0 days 00:00:00.005817
2769,2770,36,2048,1024,256,0.75,3,0 days 00:00:00.018672,0 days 00:01:25.638227,85.2,88.0,63,49343014.0,0 days 00:00:00.068937,0 days 00:00:00.482926,0 days 00:00:00.010766
2770,2771,36,2048,1024,256,0.75,5,0 days 00:00:00.018672,0 days 00:02:10.931182,93.8,94.2,80,136343078.0,0 days 00:00:00.064451,0 days 00:00:00.298311,0 days 00:00:00.027048
2771,2772,36,2048,1024,256,0.75,7,0 days 00:00:00.018672,0 days 00:02:36.928538,93.6,93.8,77,266843174.0,0 days 00:00:00.068497,0 days 00:00:00.297394,0 days 00:00:00.052720
2772,2773,36,2048,1024,512,0.5,2,0 days 00:00:00.013817,0 days 00:01:24.249925,92.0,92.8,78,11020902.0,0 days 00:00:00.058672,0 days 00:00:00.473700,0 days 00:00:00.002882
2773,2774,36,2048,1024,512,0.5,3,0 days 00:00:00.013817,0 days 00:01:35.603868,97.8,97.8,80,24544102.0,0 days 00:00:00.055512,0 days 00:00:00.294264,0 days 00:00:00.005452
2774,2775,36,2048,1024,512,0.5,5,0 days 00:00:00.013817,0 days 00:01:40.740966,98.0,98.0,80,67818342.0,0 days 00:00:00.050860,0 days 00:00:00.291284,0 days 00:00:00.013785
2775,2776,36,2048,1024,512,0.5,7,0 days 00:00:00.013817,0 days 00:01:44.009518,96.8,97.0,77,132729702.0,0 days 00:00:00.046583,0 days 00:00:00.486438,0 days 00:00:00.026687
2776,2777,36,2048,1024,768,0.25,2,0 days 00:00:00.012031,0 days 00:01:12.574949,94.2,94.6,77,7289830.0,0 days 00:00:00.052776,0 days 00:00:00.283507,0 days 00:00:00.001874
2777,2778,36,2048,1024,768,0.25,3,0 days 00:00:00.012031,0 days 00:01:21.861518,98.0,98.0,80,16234150.0,0 days 00:00:00.044653,0 days 00:00:00.281416,0 days 00:00:00.003693
2778,2779,36,2048,1024,768,0.25,5,0 days 00:00:00.012031,0 days 00:01:30.514966,98.0,98.0,80,44855974.0,0 days 00:00:00.054245,0 days 00:00:00.484476,0 days 00:00:00.009183
2779,2780,36,2048,1024,768,0.25,7,0 days 00:00:00.012031,0 days 00:01:29.526458,91.2,92.8,66,87788710.0,0 days 00:00:00.044625,0 days 00:00:00.296209,0 days 00:00:00.017574
2780,2781,36,2048,1024,1024,0.0,2,0 days 00:00:00.010576,0 days 00:01:10.877303,93.8,94.2,80,5630278.0,0 days 00:00:00.054214,0 days 00:00:00.277047,0 days 00:00:00.001471
2781,2782,36,2048,1024,1024,0.0,3,0 days 00:00:00.010576,0 days 00:01:20.955059,97.6,97.6,80,12540358.0,0 days 00:00:00.041259,0 days 00:00:00.477278,0 days 00:00:00.002857
2782,2783,36,2048,1024,1024,0.0,5,0 days 00:00:00.010576,0 days 00:01:17.297687,98.0,98.0,80,34652614.0,0 days 00:00:00.040244,0 days 00:00:00.293668,0 days 00:00:00.007154
2783,2784,36,2048,1024,1024,0.0,7,0 days 00:00:00.010576,0 days 00:01:24.898359,97.6,97.6,80,67820998.0,0 days 00:00:00.035374,0 days 00:00:00.289324,0 days 00:00:00.013552
2784,2785,36,2048,2048,512,0.75,2,0 days 00:00:00.013717,0 days 00:01:21.640602,91.6,92.6,79,11020902.0,0 days 00:00:00.058153,0 days 00:00:00.475459,0 days 00:00:00.002868
2785,2786,36,2048,2048,512,0.75,3,0 days 00:00:00.013717,0 days 00:01:38.754325,97.6,97.6,80,24544102.0,0 days 00:00:00.057284,0 days 00:00:00.293066,0 days 00:00:00.005546
2786,2787,36,2048,2048,512,0.75,5,0 days 00:00:00.013717,0 days 00:01:38.121435,97.0,97.0,80,67818342.0,0 days 00:00:00.055894,0 days 00:00:00.292125,0 days 00:00:00.013948
2787,2788,36,2048,2048,512,0.75,7,0 days 00:00:00.013717,0 days 00:01:51.543729,97.4,97.4,79,132729702.0,0 days 00:00:00.052841,0 days 00:00:00.488615,0 days 00:00:00.026751
2788,2789,36,2048,2048,1024,0.5,2,0 days 00:00:00.009693,0 days 00:01:13.515189,94.6,95.0,80,5630278.0,0 days 00:00:00.052926,0 days 00:00:00.282891,0 days 00:00:00.001482
2789,2790,36,2048,2048,1024,0.5,3,0 days 00:00:00.009693,0 days 00:01:18.411968,98.2,98.2,80,12540358.0,0 days 00:00:00.055864,0 days 00:00:00.280124,0 days 00:00:00.002786
2790,2791,36,2048,2048,1024,0.5,5,0 days 00:00:00.009693,0 days 00:01:19.001607,98.2,98.2,80,34652614.0,0 days 00:00:00.058997,0 days 00:00:00.292455,0 days 00:00:00.007062
2791,2792,36,2048,2048,1024,0.5,7,0 days 00:00:00.009693,0 days 00:01:26.730624,98.4,98.4,80,67820998.0,0 days 00:00:00.050097,0 days 00:00:00.302234,0 days 00:00:00.013457
2792,2793,36,2048,2048,1536,0.25,2,0 days 00:00:00.008577,0 days 00:01:13.666859,96.2,96.4,80,3726150.0,0 days 00:00:00.058644,0 days 00:00:00.288188,0 days 00:00:00.001011
2793,2794,36,2048,2048,1536,0.25,3,0 days 00:00:00.008577,0 days 00:01:17.048676,98.8,98.8,80,8299270.0,0 days 00:00:00.059317,0 days 00:00:00.281206,0 days 00:00:00.001940
2794,2795,36,2048,2048,1536,0.25,5,0 days 00:00:00.008577,0 days 00:01:12.842495,98.2,98.2,78,22933254.0,0 days 00:00:00.047543,0 days 00:00:00.286664,0 days 00:00:00.004859
2795,2796,36,2048,2048,1536,0.25,7,0 days 00:00:00.008577,0 days 00:01:13.103149,98.0,98.0,78,44884230.0,0 days 00:00:00.046914,0 days 00:00:00.293964,0 days 00:00:00.009213
2796,2797,36,2048,2048,2048,0.0,2,0 days 00:00:00.007852,0 days 00:01:14.099340,96.8,97.0,80,2871430.0,0 days 00:00:00.058612,0 days 00:00:00.283440,0 days 00:00:00.000807
2797,2798,36,2048,2048,2048,0.0,3,0 days 00:00:00.007852,0 days 00:01:08.754905,97.8,97.8,80,6395590.0,0 days 00:00:00.053218,0 days 00:00:00.294347,0 days 00:00:00.001475
2798,2799,36,2048,2048,2048,0.0,5,0 days 00:00:00.007852,0 days 00:01:00.101788,97.6,97.6,69,17672902.0,0 days 00:00:00.047816,0 days 00:00:00.290097,0 days 00:00:00.003808
2799,2800,36,2048,2048,2048,0.0,7,0 days 00:00:00.007852,0 days 00:01:04.107523,96.2,96.4,72,34588870.0,0 days 00:00:00.046983,0 days 00:00:00.283560,0 days 00:00:00.006923
2800,2801,36,4096,256,64,0.75,2,0 days 00:00:00.070935,0 days 00:03:41.074461,84.4,87.0,61,87944102.0,0 days 00:00:00.313605,0 days 00:00:00.302725,0 days 00:00:00.023768
2801,2802,36,4096,256,64,0.75,3,0 days 00:00:00.070935,0 days 00:04:18.431864,93.0,93.6,69,195855142.0,0 days 00:00:00.306235,0 days 00:00:00.314453,0 days 00:00:00.044625
2802,2803,36,4096,256,64,0.75,5,0 days 00:00:00.070935,0 days 00:04:35.211794,91.4,92.8,64,541170470.0,0 days 00:00:00.288973,0 days 00:00:00.322796,0 days 00:00:00.108425
2803,2804,36,4096,256,64,0.75,7,0 days 00:00:00.070935,0 days 00:06:41.308066,91.4,92.4,66,1059143462.0,0 days 00:00:00.293920,0 days 00:00:00.346487,0 days 00:00:00.212881
2804,2805,36,4096,256,128,0.5,2,0 days 00:00:00.039615,0 days 00:02:23.395180,90.4,91.4,67,44073926.0,0 days 00:00:00.169024,0 days 00:00:00.291445,0 days 00:00:00.011229
2805,2806,36,4096,256,128,0.5,3,0 days 00:00:00.039615,0 days 00:02:05.047086,90.8,91.6,56,98154886.0,0 days 00:00:00.173897,0 days 00:00:00.303238,0 days 00:00:00.021580
2806,2807,36,4096,256,128,0.5,5,0 days 00:00:00.039615,0 days 00:02:34.623324,92.8,93.6,64,271213958.0,0 days 00:00:00.166993,0 days 00:00:00.309138,0 days 00:00:00.054232
2807,2808,36,4096,256,128,0.5,7,0 days 00:00:00.039615,0 days 00:03:33.322702,94.2,95.0,64,530802566.0,0 days 00:00:00.171931,0 days 00:00:00.319311,0 days 00:00:00.103939
2808,2809,36,4096,256,192,0.25,2,0 days 00:00:00.037909,0 days 00:01:19.887051,87.0,88.8,51,29447654.0,0 days 00:00:00.136681,0 days 00:00:00.294868,0 days 00:00:00.007902
2809,2810,36,4096,256,192,0.25,3,0 days 00:00:00.037909,0 days 00:01:32.316302,88.0,89.8,58,65582374.0,0 days 00:00:00.142651,0 days 00:00:00.296862,0 days 00:00:00.015059
2810,2811,36,4096,256,192,0.25,5,0 days 00:00:00.037909,0 days 00:02:07.653154,93.6,94.2,71,181213478.0,0 days 00:00:00.129624,0 days 00:00:00.298218,0 days 00:00:00.036307
2811,2812,36,4096,256,192,0.25,7,0 days 00:00:00.037909,0 days 00:02:25.917797,89.0,90.6,61,354660134.0,0 days 00:00:00.136576,0 days 00:00:00.314260,0 days 00:00:00.070129
2812,2813,36,4096,256,256,0.0,2,0 days 00:00:00.031503,0 days 00:01:25.997319,88.4,90.2,64,22155494.0,0 days 00:00:00.114636,0 days 00:00:00.285124,0 days 00:00:00.005669
2813,2814,36,4096,256,256,0.0,3,0 days 00:00:00.031503,0 days 00:01:21.194118,85.4,88.4,59,49343014.0,0 days 00:00:00.111903,0 days 00:00:00.294500,0 days 00:00:00.011049
2814,2815,36,4096,256,256,0.0,5,0 days 00:00:00.031503,0 days 00:01:14.109497,87.2,89.0,50,136343078.0,0 days 00:00:00.112158,0 days 00:00:00.301169,0 days 00:00:00.027597
2815,2816,36,4096,256,256,0.0,7,0 days 00:00:00.031503,0 days 00:02:14.555890,93.4,93.8,70,266843174.0,0 days 00:00:00.103441,0 days 00:00:00.302149,0 days 00:00:00.053689
2816,2817,36,4096,512,128,0.75,2,0 days 00:00:00.040391,0 days 00:02:02.097259,85.2,87.6,58,44073926.0,0 days 00:00:00.171791,0 days 00:00:00.290737,0 days 00:00:00.011431
2817,2818,36,4096,512,128,0.75,3,0 days 00:00:00.040391,0 days 00:02:10.661977,87.6,89.4,61,98154886.0,0 days 00:00:00.202153,0 days 00:00:00.304367,0 days 00:00:00.021540
2818,2819,36,4096,512,128,0.75,5,0 days 00:00:00.040391,0 days 00:02:36.370380,90.0,91.4,63,271213958.0,0 days 00:00:00.171677,0 days 00:00:00.303156,0 days 00:00:00.053449
2819,2820,36,4096,512,128,0.75,7,0 days 00:00:00.040391,0 days 00:03:35.973803,88.6,90.0,64,530802566.0,0 days 00:00:00.163012,0 days 00:00:00.318630,0 days 00:00:00.104077
2820,2821,36,4096,512,256,0.5,2,0 days 00:00:00.024567,0 days 00:01:14.342184,85.0,87.4,52,22155494.0,0 days 00:00:00.114646,0 days 00:00:00.289178,0 days 00:00:00.005635
2821,2822,36,4096,512,256,0.5,3,0 days 00:00:00.024567,0 days 00:01:26.474142,84.4,87.2,65,49343014.0,0 days 00:00:00.120853,0 days 00:00:00.295313,0 days 00:00:00.010937
2822,2823,36,4096,512,256,0.5,5,0 days 00:00:00.024567,0 days 00:01:42.396661,86.8,89.4,67,136343078.0,0 days 00:00:00.114191,0 days 00:00:00.296749,0 days 00:00:00.027406
2823,2824,36,4096,512,256,0.5,7,0 days 00:00:00.024567,0 days 00:02:30.894553,91.6,92.4,77,266843174.0,0 days 00:00:00.102950,0 days 00:00:00.306897,0 days 00:00:00.052558
2824,2825,36,4096,512,384,0.25,2,0 days 00:00:00.020100,0 days 00:01:12.575674,87.4,89.2,67,14583622.0,0 days 00:00:00.116693,0 days 00:00:00.289672,0 days 00:00:00.003711
2825,2826,36,4096,512,384,0.25,3,0 days 00:00:00.020100,0 days 00:01:09.412656,86.2,89.2,61,32478022.0,0 days 00:00:00.093333,0 days 00:00:00.299088,0 days 00:00:00.007274
2826,2827,36,4096,512,384,0.25,5,0 days 00:00:00.020100,0 days 00:01:33.493583,93.4,94.2,70,89740102.0,0 days 00:00:00.092609,0 days 00:00:00.300458,0 days 00:00:00.018180
2827,2828,36,4096,512,384,0.25,7,0 days 00:00:00.020100,0 days 00:01:58.254865,92.6,93.6,73,175633222.0,0 days 00:00:00.092652,0 days 00:00:00.302098,0 days 00:00:00.034984
2828,2829,36,4096,512,512,0.0,2,0 days 00:00:00.018802,0 days 00:01:07.507390,88.2,89.8,69,11020902.0,0 days 00:00:00.078748,0 days 00:00:00.284615,0 days 00:00:00.002940
2829,2830,36,4096,512,512,0.0,3,0 days 00:00:00.018802,0 days 00:01:28.671540,97.2,97.2,80,24544102.0,0 days 00:00:00.094382,0 days 00:00:00.298719,0 days 00:00:00.005610
2830,2831,36,4096,512,512,0.0,5,0 days 00:00:00.018802,0 days 00:01:33.834787,96.8,96.8,80,67818342.0,0 days 00:00:00.088392,0 days 00:00:00.302923,0 days 00:00:00.013770
2831,2832,36,4096,512,512,0.0,7,0 days 00:00:00.018802,0 days 00:01:31.844087,95.6,95.6,73,132729702.0,0 days 00:00:00.077734,0 days 00:00:00.298693,0 days 00:00:00.026581
2832,2833,36,4096,1024,256,0.75,2,0 days 00:00:00.030320,0 days 00:01:42.210391,88.4,89.6,74,22155494.0,0 days 00:00:00.113439,0 days 00:00:00.287852,0 days 00:00:00.005616
2833,2834,36,4096,1024,256,0.75,3,0 days 00:00:00.030320,0 days 00:01:37.496369,83.2,86.8,68,49343014.0,0 days 00:00:00.117888,0 days 00:00:00.298732,0 days 00:00:00.010830
2834,2835,36,4096,1024,256,0.75,5,0 days 00:00:00.030320,0 days 00:01:54.256490,92.8,93.6,73,136343078.0,0 days 00:00:00.115182,0 days 00:00:00.301685,0 days 00:00:00.027226
2835,2836,36,4096,1024,256,0.75,7,0 days 00:00:00.030320,0 days 00:02:32.516800,94.0,94.4,75,266843174.0,0 days 00:00:00.107188,0 days 00:00:00.310311,0 days 00:00:00.053192
2836,2837,36,4096,1024,512,0.5,2,0 days 00:00:00.016477,0 days 00:01:12.416771,91.6,92.2,76,11020902.0,0 days 00:00:00.079804,0 days 00:00:00.277795,0 days 00:00:00.002850
2837,2838,36,4096,1024,512,0.5,3,0 days 00:00:00.016477,0 days 00:01:36.170766,96.6,96.8,80,24544102.0,0 days 00:00:00.090866,0 days 00:00:00.291963,0 days 00:00:00.005488
2838,2839,36,4096,1024,512,0.5,5,0 days 00:00:00.016477,0 days 00:01:30.836218,96.8,97.0,78,67818342.0,0 days 00:00:00.084846,0 days 00:00:00.303316,0 days 00:00:00.014001
2839,2840,36,4096,1024,512,0.5,7,0 days 00:00:00.016477,0 days 00:01:50.802424,98.4,98.4,78,132729702.0,0 days 00:00:00.073899,0 days 00:00:00.295221,0 days 00:00:00.026762
2840,2841,36,4096,1024,768,0.25,2,0 days 00:00:00.013882,0 days 00:01:01.206260,91.6,92.6,70,7289830.0,0 days 00:00:00.070067,0 days 00:00:00.286675,0 days 00:00:00.001900
2841,2842,36,4096,1024,768,0.25,3,0 days 00:00:00.013882,0 days 00:01:22.974978,98.2,98.2,79,16234150.0,0 days 00:00:00.070220,0 days 00:00:00.288965,0 days 00:00:00.003738
2842,2843,36,4096,1024,768,0.25,5,0 days 00:00:00.013882,0 days 00:01:23.005935,97.6,97.6,80,44855974.0,0 days 00:00:00.069875,0 days 00:00:00.290067,0 days 00:00:00.009277
2843,2844,36,4096,1024,768,0.25,7,0 days 00:00:00.013882,0 days 00:01:17.868596,95.2,95.4,66,87788710.0,0 days 00:00:00.070014,0 days 00:00:00.298276,0 days 00:00:00.017667
2844,2845,36,4096,1024,1024,0.0,2,0 days 00:00:00.012896,0 days 00:01:19.108000,94.8,95.2,80,5630278.0,0 days 00:00:00.064865,0 days 00:00:00.289906,0 days 00:00:00.001436
2845,2846,36,4096,1024,1024,0.0,3,0 days 00:00:00.012896,0 days 00:01:22.455358,97.2,97.4,80,12540358.0,0 days 00:00:00.062918,0 days 00:00:00.286019,0 days 00:00:00.002826
2846,2847,36,4096,1024,1024,0.0,5,0 days 00:00:00.012896,0 days 00:01:17.766503,97.6,97.6,80,34652614.0,0 days 00:00:00.062486,0 days 00:00:00.293814,0 days 00:00:00.007186
2847,2848,36,4096,1024,1024,0.0,7,0 days 00:00:00.012896,0 days 00:01:17.210871,97.2,97.2,73,67820998.0,0 days 00:00:00.070130,0 days 00:00:00.305036,0 days 00:00:00.013652
2848,2849,36,4096,2048,512,0.75,2,0 days 00:00:00.020626,0 days 00:01:18.620101,91.6,92.4,74,11020902.0,0 days 00:00:00.075839,0 days 00:00:00.287334,0 days 00:00:00.002868
2849,2850,36,4096,2048,512,0.75,3,0 days 00:00:00.020626,0 days 00:01:39.240074,97.6,97.6,80,24544102.0,0 days 00:00:00.082400,0 days 00:00:00.290173,0 days 00:00:00.005433
2850,2851,36,4096,2048,512,0.75,5,0 days 00:00:00.020626,0 days 00:01:32.731736,96.6,96.6,80,67818342.0,0 days 00:00:00.078055,0 days 00:00:00.295983,0 days 00:00:00.013836
2851,2852,36,4096,2048,512,0.75,7,0 days 00:00:00.020626,0 days 00:01:46.567134,98.0,98.0,79,132729702.0,0 days 00:00:00.079110,0 days 00:00:00.302493,0 days 00:00:00.026753
2852,2853,36,4096,2048,1024,0.5,2,0 days 00:00:00.015410,0 days 00:01:17.502449,95.0,95.2,80,5630278.0,0 days 00:00:00.064188,0 days 00:00:00.283669,0 days 00:00:00.001490
2853,2854,36,4096,2048,1024,0.5,3,0 days 00:00:00.015410,0 days 00:01:16.720151,97.4,97.4,80,12540358.0,0 days 00:00:00.071673,0 days 00:00:00.284247,0 days 00:00:00.002877
2854,2855,36,4096,2048,1024,0.5,5,0 days 00:00:00.015410,0 days 00:01:15.840695,97.6,97.6,78,34652614.0,0 days 00:00:00.062691,0 days 00:00:00.289990,0 days 00:00:00.007081
2855,2856,36,4096,2048,1024,0.5,7,0 days 00:00:00.015410,0 days 00:01:16.637583,96.8,97.0,73,67820998.0,0 days 00:00:00.061461,0 days 00:00:00.300377,0 days 00:00:00.013560
2856,2857,36,4096,2048,1536,0.25,2,0 days 00:00:00.010250,0 days 00:01:18.959359,96.6,96.6,80,3726150.0,0 days 00:00:00.065048,0 days 00:00:00.284080,0 days 00:00:00.001025
2857,2858,36,4096,2048,1536,0.25,3,0 days 00:00:00.010250,0 days 00:01:16.578244,98.4,98.4,80,8299270.0,0 days 00:00:00.063685,0 days 00:00:00.295918,0 days 00:00:00.001894
2858,2859,36,4096,2048,1536,0.25,5,0 days 00:00:00.010250,0 days 00:01:04.361649,98.0,98.0,78,22933254.0,0 days 00:00:00.052760,0 days 00:00:00.294760,0 days 00:00:00.004829
2859,2860,36,4096,2048,1536,0.25,7,0 days 00:00:00.010250,0 days 00:01:10.511948,96.8,96.8,80,44884230.0,0 days 00:00:00.047834,0 days 00:00:00.286326,0 days 00:00:00.009171
2860,2861,36,4096,2048,2048,0.0,2,0 days 00:00:00.009938,0 days 00:01:13.449340,97.2,97.2,80,2871430.0,0 days 00:00:00.060327,0 days 00:00:00.282622,0 days 00:00:00.000819
2861,2862,36,4096,2048,2048,0.0,3,0 days 00:00:00.009938,0 days 00:01:06.834180,96.8,97.2,80,6395590.0,0 days 00:00:00.057582,0 days 00:00:00.288364,0 days 00:00:00.001471
2862,2863,36,4096,2048,2048,0.0,5,0 days 00:00:00.009938,0 days 00:00:57.934791,97.6,97.6,71,17672902.0,0 days 00:00:00.057858,0 days 00:00:00.284426,0 days 00:00:00.003649
2863,2864,36,4096,2048,2048,0.0,7,0 days 00:00:00.009938,0 days 00:01:08.135392,97.4,97.4,77,34588870.0,0 days 00:00:00.055815,0 days 00:00:00.287439,0 days 00:00:00.006888
2864,2865,36,4096,4096,1024,0.75,2,0 days 00:00:00.014785,0 days 00:01:16.773064,95.6,95.8,80,5630278.0,0 days 00:00:00.066702,0 days 00:00:00.288830,0 days 00:00:00.001519
2865,2866,36,4096,4096,1024,0.75,3,0 days 00:00:00.014785,0 days 00:01:24.646474,97.6,97.6,80,12540358.0,0 days 00:00:00.072525,0 days 00:00:00.290724,0 days 00:00:00.002894
2866,2867,36,4096,4096,1024,0.75,5,0 days 00:00:00.014785,0 days 00:01:12.032588,97.6,97.6,80,34652614.0,0 days 00:00:00.074128,0 days 00:00:00.292240,0 days 00:00:00.007062
2867,2868,36,4096,4096,1024,0.75,7,0 days 00:00:00.014785,0 days 00:01:21.069597,96.6,96.8,74,67820998.0,0 days 00:00:00.060830,0 days 00:00:00.293177,0 days 00:00:00.013524
2868,2869,36,4096,4096,2048,0.5,2,0 days 00:00:00.013560,0 days 00:01:10.787497,96.8,96.8,80,2871430.0,0 days 00:00:00.054093,0 days 00:00:00.284305,0 days 00:00:00.000826
2869,2870,36,4096,4096,2048,0.5,3,0 days 00:00:00.013560,0 days 00:01:06.777787,97.4,97.4,80,6395590.0,0 days 00:00:00.054501,0 days 00:00:00.280196,0 days 00:00:00.001483
2870,2871,36,4096,4096,2048,0.5,5,0 days 00:00:00.013560,0 days 00:01:01.698665,97.6,97.6,80,17672902.0,0 days 00:00:00.053666,0 days 00:00:00.295614,0 days 00:00:00.003754
2871,2872,36,4096,4096,2048,0.5,7,0 days 00:00:00.013560,0 days 00:01:09.451677,97.4,97.4,80,34588870.0,0 days 00:00:00.059078,0 days 00:00:00.285350,0 days 00:00:00.006976
2872,2873,36,4096,4096,3072,0.25,2,0 days 00:00:00.010647,0 days 00:01:12.742441,97.0,97.0,80,1899206.0,0 days 00:00:00.070111,0 days 00:00:00.284271,0 days 00:00:00.000577
2873,2874,36,4096,4096,3072,0.25,3,0 days 00:00:00.010647,0 days 00:01:03.474986,98.6,98.6,80,4230406.0,0 days 00:00:00.052499,0 days 00:00:00.289348,0 days 00:00:00.001023
2874,2875,36,4096,4096,3072,0.25,5,0 days 00:00:00.010647,0 days 00:01:05.619425,97.4,97.4,79,11690246.0,0 days 00:00:00.056970,0 days 00:00:00.292178,0 days 00:00:00.002595
2875,2876,36,4096,4096,3072,0.25,7,0 days 00:00:00.010647,0 days 00:01:06.615001,96.0,96.0,80,22880006.0,0 days 00:00:00.050737,0 days 00:00:00.283762,0 days 00:00:00.004901
2876,2877,36,4096,4096,4096,0.0,2,0 days 00:00:00.011268,0 days 00:01:12.901940,97.0,97.0,80,1416166.0,0 days 00:00:00.050960,0 days 00:00:00.283819,0 days 00:00:00.000461
2877,2878,36,4096,4096,4096,0.0,3,0 days 00:00:00.011268,0 days 00:01:11.572035,98.0,98.0,80,3153766.0,0 days 00:00:00.053296,0 days 00:00:00.280852,0 days 00:00:00.000891
2878,2879,36,4096,4096,4096,0.0,5,0 days 00:00:00.011268,0 days 00:01:01.403131,96.8,96.8,80,8714086.0,0 days 00:00:00.044913,0 days 00:00:00.287446,0 days 00:00:00.002054
2879,2880,36,4096,4096,4096,0.0,7,0 days 00:00:00.011268,0 days 00:00:56.823165,97.0,97.2,75,17054566.0,0 days 00:00:00.050121,0 days 00:00:00.283025,0 days 00:00:00.003678
2880,2881,39,256,256,64,0.75,2,0 days 00:00:00.014189,0 days 00:04:04.594034,82.8,84.8,60,94287510.0,0 days 00:00:00.050919,0 days 00:00:00.306078,0 days 00:00:00.024240
2881,2882,39,256,256,64,0.75,3,0 days 00:00:00.014189,0 days 00:03:49.111606,86.6,87.0,57,209954230.0,0 days 00:00:00.063420,0 days 00:00:00.314359,0 days 00:00:00.046727
2882,2883,39,256,256,64,0.75,5,0 days 00:00:00.014189,0 days 00:04:00.876138,88.8,90.4,49,580087734.0,0 days 00:00:00.047275,0 days 00:00:00.328660,0 days 00:00:00.116283
2883,2884,39,256,256,64,0.75,7,0 days 00:00:00.014189,0 days 00:07:19.643266,93.2,93.6,66,1135287990.0,0 days 00:00:00.056903,0 days 00:00:00.359341,0 days 00:00:00.228512
2884,2885,39,256,256,128,0.5,2,0 days 00:00:00.007917,0 days 00:02:27.389831,83.6,85.6,64,47247726.0,0 days 00:00:00.042360,0 days 00:00:00.296250,0 days 00:00:00.012445
2885,2886,39,256,256,128,0.5,3,0 days 00:00:00.007917,0 days 00:01:41.609450,84.8,81.8,47,105209086.0,0 days 00:00:00.055267,0 days 00:00:00.294908,0 days 00:00:00.023490
2886,2887,39,256,256,128,0.5,5,0 days 00:00:00.007917,0 days 00:03:21.111920,91.8,92.2,74,290685438.0,0 days 00:00:00.049576,0 days 00:00:00.309913,0 days 00:00:00.058597
2887,2888,39,256,256,128,0.5,7,0 days 00:00:00.007917,0 days 00:03:46.573218,91.2,92.4,63,568899966.0,0 days 00:00:00.044231,0 days 00:00:00.328150,0 days 00:00:00.113690
2888,2889,39,256,256,192,0.25,2,0 days 00:00:00.007000,0 days 00:01:38.834680,85.4,86.6,61,31564670.0,0 days 00:00:00.037651,0 days 00:00:00.293852,0 days 00:00:00.008385
2889,2890,39,256,256,192,0.25,3,0 days 00:00:00.007000,0 days 00:01:55.679471,89.2,89.8,68,70287790.0,0 days 00:00:00.050272,0 days 00:00:00.295176,0 days 00:00:00.015479
2890,2891,39,256,256,192,0.25,5,0 days 00:00:00.007000,0 days 00:01:58.835819,89.4,90.8,58,194201774.0,0 days 00:00:00.042260,0 days 00:00:00.308174,0 days 00:00:00.038971
2891,2892,39,256,256,192,0.25,7,0 days 00:00:00.007000,0 days 00:02:31.744753,90.4,91.4,59,380072750.0,0 days 00:00:00.046851,0 days 00:00:00.314767,0 days 00:00:00.074925
2892,2893,39,256,256,256,0.0,2,0 days 00:00:00.006529,0 days 00:01:41.026030,87.0,87.2,73,23746430.0,0 days 00:00:00.039686,0 days 00:00:00.290065,0 days 00:00:00.006285
2893,2894,39,256,256,256,0.0,3,0 days 00:00:00.006529,0 days 00:01:42.911591,88.6,89.4,70,52879150.0,0 days 00:00:00.049209,0 days 00:00:00.296294,0 days 00:00:00.011875
2894,2895,39,256,256,256,0.0,5,0 days 00:00:00.006529,0 days 00:02:08.406708,93.6,94.0,79,146103854.0,0 days 00:00:00.050055,0 days 00:00:00.303341,0 days 00:00:00.029515
2895,2896,39,256,256,256,0.0,7,0 days 00:00:00.006529,0 days 00:02:21.438657,91.4,92.2,65,285940910.0,0 days 00:00:00.042805,0 days 00:00:00.307831,0 days 00:00:00.057005
2896,2897,39,512,256,64,0.75,2,0 days 00:00:00.018241,0 days 00:03:57.727527,82.4,85.4,59,94287510.0,0 days 00:00:00.072590,0 days 00:00:00.310509,0 days 00:00:00.024236
2897,2898,39,512,256,64,0.75,3,0 days 00:00:00.018241,0 days 00:04:58.755196,91.2,91.8,74,209954230.0,0 days 00:00:00.071722,0 days 00:00:00.308418,0 days 00:00:00.046614
2898,2899,39,512,256,64,0.75,5,0 days 00:00:00.018241,0 days 00:04:10.544265,88.0,90.0,52,580087734.0,0 days 00:00:00.072064,0 days 00:00:00.500472,0 days 00:00:00.114025
2899,2900,39,512,256,64,0.75,7,0 days 00:00:00.018241,0 days 00:07:54.084918,89.8,91.0,74,1135287990.0,0 days 00:00:00.074469,0 days 00:00:00.355455,0 days 00:00:00.223627
2900,2901,39,512,256,128,0.5,2,0 days 00:00:00.012647,0 days 00:01:55.105597,80.0,84.2,51,47247726.0,0 days 00:00:00.064037,0 days 00:00:00.301474,0 days 00:00:00.012076
2901,2902,39,512,256,128,0.5,3,0 days 00:00:00.012647,0 days 00:02:15.154102,90.0,91.2,61,105209086.0,0 days 00:00:00.049744,0 days 00:00:00.298273,0 days 00:00:00.023146
2902,2903,39,512,256,128,0.5,5,0 days 00:00:00.012647,0 days 00:02:43.197489,90.2,91.8,60,290685438.0,0 days 00:00:00.056653,0 days 00:00:00.310480,0 days 00:00:00.057431
