,NExp,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,AVGTrainTime,F1Score,TestAcc,EpochsRan,FLOPS,AVGVimPreprocessTime,AVGVimPredictTime,AVGVimTFLitePredictTime
134,135,3,2048,1024,512,0.5,5,0 days 00:00:00.017546,0 days 00:00:40.535512,65.0,72.2,51,9667782.0,0 days 00:00:00.072689,0 days 00:00:00.275958,0 days 00:00:00.001990
135,136,3,2048,1024,512,0.5,7,0 days 00:00:00.017546,0 days 00:00:55.002473,68.2,73.8,57,18923718.0,0 days 00:00:00.073364,0 days 00:00:00.279438,0 days 00:00:00.003732
136,137,3,2048,1024,768,0.25,2,0 days 00:00:00.016287,0 days 00:00:26.000655,54.2,66.6,43,1069174.0,0 days 00:00:00.066573,0 days 00:00:00.277254,0 days 00:00:00.000351
137,138,3,2048,1024,768,0.25,3,0 days 00:00:00.016287,0 days 00:00:36.793449,51.2,66.0,55,2383574.0,0 days 00:00:00.085650,0 days 00:00:00.275358,0 days 00:00:00.000603
138,139,3,2048,1024,768,0.25,5,0 days 00:00:00.016287,0 days 00:00:36.914291,66.4,72.0,51,6589654.0,0 days 00:00:00.073579,0 days 00:00:00.279127,0 days 00:00:00.001470
139,140,3,2048,1024,768,0.25,7,0 days 00:00:00.016287,0 days 00:00:36.714690,67.0,71.8,45,12898774.0,0 days 00:00:00.070774,0 days 00:00:00.276943,0 days 00:00:00.002738
140,141,3,2048,1024,1024,0.0,2,0 days 00:00:00.012055,0 days 00:00:19.044896,43.8,60.8,31,801030.0,0 days 00:00:00.058662,0 days 00:00:00.265763,0 days 00:00:00.000272
141,142,3,2048,1024,1024,0.0,3,0 days 00:00:00.012055,0 days 00:00:26.675147,58.8,67.4,41,1785670.0,0 days 00:00:00.058968,0 days 00:00:00.270448,0 days 00:00:00.000470
142,143,3,2048,1024,1024,0.0,5,0 days 00:00:00.012055,0 days 00:00:27.271912,63.8,71.6,40,4936518.0,0 days 00:00:00.069892,0 days 00:00:00.272704,0 days 00:00:00.001084
143,144,3,2048,1024,1024,0.0,7,0 days 00:00:00.012055,0 days 00:00:38.500841,67.0,73.6,51,9662790.0,0 days 00:00:00.066025,0 days 00:00:00.283950,0 days 00:00:00.001940
144,145,3,2048,2048,512,0.75,2,0 days 00:00:00.019717,0 days 00:00:20.237718,47.8,62.6,29,1568838.0,0 days 00:00:00.075274,0 days 00:00:00.275106,0 days 00:00:00.000446
145,146,3,2048,2048,512,0.75,3,0 days 00:00:00.019717,0 days 00:00:24.045665,43.4,61.4,32,3497158.0,0 days 00:00:00.077808,0 days 00:00:00.277092,0 days 00:00:00.000817
146,147,3,2048,2048,512,0.75,5,0 days 00:00:00.019717,0 days 00:00:31.257703,61.2,69.8,37,9667782.0,0 days 00:00:00.068609,0 days 00:00:00.270868,0 days 00:00:00.002011
147,148,3,2048,2048,512,0.75,7,0 days 00:00:00.019717,0 days 00:00:45.384055,67.8,74.0,49,18923718.0,0 days 00:00:00.086113,0 days 00:00:00.269675,0 days 00:00:00.003721
148,149,3,2048,2048,1024,0.5,2,0 days 00:00:00.015864,0 days 00:00:17.466047,39.6,61.2,27,801030.0,0 days 00:00:00.056799,0 days 00:00:00.269342,0 days 00:00:00.000272
149,150,3,2048,2048,1024,0.5,3,0 days 00:00:00.015864,0 days 00:00:28.123208,40.2,62.8,43,1785670.0,0 days 00:00:00.061868,0 days 00:00:00.273087,0 days 00:00:00.000457
150,151,3,2048,2048,1024,0.5,5,0 days 00:00:00.015864,0 days 00:00:32.862120,61.4,71.4,50,4936518.0,0 days 00:00:00.067195,0 days 00:00:00.276093,0 days 00:00:00.001069
151,152,3,2048,2048,1024,0.5,7,0 days 00:00:00.015864,0 days 00:00:35.488060,72.4,75.6,47,9662790.0,0 days 00:00:00.068184,0 days 00:00:00.277776,0 days 00:00:00.001938
152,153,3,2048,2048,1536,0.25,2,0 days 00:00:00.013135,0 days 00:00:25.868916,46.2,63.8,44,540958.0,0 days 00:00:00.061793,0 days 00:00:00.283493,0 days 00:00:00.000234
153,154,3,2048,2048,1536,0.25,3,0 days 00:00:00.013135,0 days 00:00:36.558209,59.2,69.2,52,1205838.0,0 days 00:00:00.061065,0 days 00:00:00.268523,0 days 00:00:00.000405
154,155,3,2048,2048,1536,0.25,5,0 days 00:00:00.013135,0 days 00:00:34.734131,74.0,76.0,58,3333454.0,0 days 00:00:00.065090,0 days 00:00:00.269139,0 days 00:00:00.000927
155,156,3,2048,2048,1536,0.25,7,0 days 00:00:00.013135,0 days 00:00:32.699828,71.0,75.2,47,6524878.0,0 days 00:00:00.064185,0 days 00:00:00.268258,0 days 00:00:00.001662
156,157,3,2048,2048,2048,0.0,2,0 days 00:00:00.010100,0 days 00:00:23.220006,47.8,64.6,39,404790.0,0 days 00:00:00.059961,0 days 00:00:00.267982,0 days 00:00:00.000182
157,158,3,2048,2048,2048,0.0,3,0 days 00:00:00.010100,0 days 00:00:27.731316,51.0,67.2,47,902230.0,0 days 00:00:00.066614,0 days 00:00:00.274302,0 days 00:00:00.000300
158,159,3,2048,2048,2048,0.0,5,0 days 00:00:00.010100,0 days 00:00:30.404186,74.0,77.0,49,2494038.0,0 days 00:00:00.067745,0 days 00:00:00.281432,0 days 00:00:00.000633
159,160,3,2048,2048,2048,0.0,7,0 days 00:00:00.010100,0 days 00:00:36.971470,77.4,78.6,58,4881750.0,0 days 00:00:00.059746,0 days 00:00:00.276154,0 days 00:00:00.001087
160,161,3,4096,256,64,0.75,2,0 days 00:00:00.097962,0 days 00:00:35.987783,59.4,64.4,24,12593782.0,0 days 00:00:00.319131,0 days 00:00:00.282187,0 days 00:00:00.002797
161,162,3,4096,256,64,0.75,3,0 days 00:00:00.097962,0 days 00:01:06.764989,57.8,65.6,40,28077142.0,0 days 00:00:00.309047,0 days 00:00:00.284117,0 days 00:00:00.005754
162,163,3,4096,256,64,0.75,5,0 days 00:00:00.097962,0 days 00:01:31.830539,68.0,71.8,37,77623894.0,0 days 00:00:00.317813,0 days 00:00:00.288467,0 days 00:00:00.014414
163,164,3,4096,256,64,0.75,7,0 days 00:00:00.097962,0 days 00:02:47.063578,64.8,71.0,45,151944022.0,0 days 00:00:00.304846,0 days 00:00:00.288014,0 days 00:00:00.027687
164,165,3,4096,256,128,0.5,2,0 days 00:00:00.061190,0 days 00:00:26.570671,65.2,65.4,28,6319902.0,0 days 00:00:00.193914,0 days 00:00:00.274625,0 days 00:00:00.001465
165,166,3,4096,256,128,0.5,3,0 days 00:00:00.061190,0 days 00:01:10.179261,70.0,73.2,65,14089742.0,0 days 00:00:00.200527,0 days 00:00:00.276863,0 days 00:00:00.002943
166,167,3,4096,256,128,0.5,5,0 days 00:00:00.061190,0 days 00:01:10.168666,70.2,73.2,48,38953230.0,0 days 00:00:00.188801,0 days 00:00:00.297160,0 days 00:00:00.007332
167,168,3,4096,256,128,0.5,7,0 days 00:00:00.061190,0 days 00:01:48.316985,73.2,73.6,51,76248462.0,0 days 00:00:00.187947,0 days 00:00:00.291750,0 days 00:00:00.014345
168,169,3,4096,256,192,0.25,2,0 days 00:00:00.046504,0 days 00:00:38.343441,66.2,65.0,43,4210414.0,0 days 00:00:00.150552,0 days 00:00:00.274536,0 days 00:00:00.001042
169,170,3,4096,256,192,0.25,3,0 days 00:00:00.046504,0 days 00:00:42.898271,57.2,68.8,46,9386814.0,0 days 00:00:00.149938,0 days 00:00:00.450453,0 days 00:00:00.002018
170,171,3,4096,256,192,0.25,5,0 days 00:00:00.046504,0 days 00:01:05.036123,75.6,75.6,56,25951294.0,0 days 00:00:00.142551,0 days 00:00:00.281370,0 days 00:00:00.005019
171,172,3,4096,256,192,0.25,7,0 days 00:00:00.046504,0 days 00:01:22.473250,72.4,74.2,53,50798014.0,0 days 00:00:00.150254,0 days 00:00:00.281376,0 days 00:00:00.009746
172,173,3,4096,256,256,0.0,2,0 days 00:00:00.034639,0 days 00:00:27.180011,51.4,64.8,35,3137094.0,0 days 00:00:00.136710,0 days 00:00:00.267545,0 days 00:00:00.000798
173,174,3,4096,256,256,0.0,3,0 days 00:00:00.034639,0 days 00:00:51.537963,59.0,69.8,66,6993734.0,0 days 00:00:00.130789,0 days 00:00:00.269699,0 days 00:00:00.001522
174,175,3,4096,256,256,0.0,5,0 days 00:00:00.034639,0 days 00:00:52.365439,69.8,72.6,54,19334982.0,0 days 00:00:00.126342,0 days 00:00:00.274745,0 days 00:00:00.003806
175,176,3,4096,256,256,0.0,7,0 days 00:00:00.034639,0 days 00:01:19.582962,75.2,74.0,60,37846854.0,0 days 00:00:00.123441,0 days 00:00:00.288746,0 days 00:00:00.007361
176,177,3,4096,512,128,0.75,2,0 days 00:00:00.069446,0 days 00:00:38.824589,53.0,63.6,40,6319902.0,0 days 00:00:00.211003,0 days 00:00:00.279360,0 days 00:00:00.001449
177,178,3,4096,512,128,0.75,3,0 days 00:00:00.069446,0 days 00:00:43.008925,51.6,65.8,40,14089742.0,0 days 00:00:00.205191,0 days 00:00:00.281893,0 days 00:00:00.002936
178,179,3,4096,512,128,0.75,5,0 days 00:00:00.069446,0 days 00:00:57.189573,50.4,66.4,39,38953230.0,0 days 00:00:00.180117,0 days 00:00:00.287248,0 days 00:00:00.007397
179,180,3,4096,512,128,0.75,7,0 days 00:00:00.069446,0 days 00:01:28.297323,72.4,71.4,41,76248462.0,0 days 00:00:00.177464,0 days 00:00:00.285413,0 days 00:00:00.014220
180,181,3,4096,512,256,0.5,2,0 days 00:00:00.032793,0 days 00:00:25.510907,52.4,62.8,34,3137094.0,0 days 00:00:00.117141,0 days 00:00:00.272184,0 days 00:00:00.000795
181,182,3,4096,512,256,0.5,3,0 days 00:00:00.032793,0 days 00:00:49.498331,51.6,66.4,59,6993734.0,0 days 00:00:00.130393,0 days 00:00:00.273809,0 days 00:00:00.001501
182,183,3,4096,512,256,0.5,5,0 days 00:00:00.032793,0 days 00:00:46.400427,68.2,72.0,46,19334982.0,0 days 00:00:00.124776,0 days 00:00:00.275827,0 days 00:00:00.003829
183,184,3,4096,512,256,0.5,7,0 days 00:00:00.032793,0 days 00:01:03.732058,73.8,73.2,48,37846854.0,0 days 00:00:00.124900,0 days 00:00:00.278547,0 days 00:00:00.007288
184,185,3,4096,512,384,0.25,2,0 days 00:00:00.032399,0 days 00:00:24.709753,51.2,63.2,38,2109534.0,0 days 00:00:00.113121,0 days 00:00:00.285937,0 days 00:00:00.000579
185,186,3,4096,512,384,0.25,3,0 days 00:00:00.032399,0 days 00:00:35.436229,51.4,66.6,45,4702734.0,0 days 00:00:00.110137,0 days 00:00:00.279297,0 days 00:00:00.001115
186,187,3,4096,512,384,0.25,5,0 days 00:00:00.032399,0 days 00:00:41.569991,73.2,73.2,48,13000974.0,0 days 00:00:00.108917,0 days 00:00:00.271082,0 days 00:00:00.002759
187,188,3,4096,512,384,0.25,7,0 days 00:00:00.032399,0 days 00:00:44.095213,76.0,74.6,38,25448334.0,0 days 00:00:00.110329,0 days 00:00:00.272068,0 days 00:00:00.005225
188,189,3,4096,512,512,0.0,2,0 days 00:00:00.025480,0 days 00:00:22.100670,41.2,61.8,35,1568838.0,0 days 00:00:00.091729,0 days 00:00:00.267271,0 days 00:00:00.000428
189,190,3,4096,512,512,0.0,3,0 days 00:00:00.025480,0 days 00:00:40.380391,69.0,73.4,60,3497158.0,0 days 00:00:00.098656,0 days 00:00:00.276020,0 days 00:00:00.000795
190,191,3,4096,512,512,0.0,5,0 days 00:00:00.025480,0 days 00:00:38.633231,65.6,72.2,49,9667782.0,0 days 00:00:00.090020,0 days 00:00:00.275093,0 days 00:00:00.001993
191,192,3,4096,512,512,0.0,7,0 days 00:00:00.025480,0 days 00:00:43.132182,66.4,71.2,45,18923718.0,0 days 00:00:00.102989,0 days 00:00:00.279882,0 days 00:00:00.003684
192,193,3,4096,1024,256,0.75,2,0 days 00:00:00.032893,0 days 00:00:21.216705,47.4,60.8,27,3137094.0,0 days 00:00:00.128109,0 days 00:00:00.273775,0 days 00:00:00.000778
193,194,3,4096,1024,256,0.75,3,0 days 00:00:00.032893,0 days 00:00:33.998850,54.4,66.2,40,6993734.0,0 days 00:00:00.131883,0 days 00:00:00.279776,0 days 00:00:00.001504
194,195,3,4096,1024,256,0.75,5,0 days 00:00:00.032893,0 days 00:00:53.792222,64.4,71.2,55,19334982.0,0 days 00:00:00.126335,0 days 00:00:00.277175,0 days 00:00:00.003830
195,196,3,4096,1024,256,0.75,7,0 days 00:00:00.032893,0 days 00:01:04.784516,68.4,71.8,48,37846854.0,0 days 00:00:00.124291,0 days 00:00:00.274762,0 days 00:00:00.007299
196,197,3,4096,1024,512,0.5,2,0 days 00:00:00.028699,0 days 00:00:22.280404,49.2,64.2,34,1568838.0,0 days 00:00:00.093794,0 days 00:00:00.267715,0 days 00:00:00.000436
197,198,3,4096,1024,512,0.5,3,0 days 00:00:00.028699,0 days 00:00:35.495970,57.6,67.0,47,3497158.0,0 days 00:00:00.093804,0 days 00:00:00.274288,0 days 00:00:00.000839
198,199,3,4096,1024,512,0.5,5,0 days 00:00:00.028699,0 days 00:00:43.119868,66.0,72.0,57,9667782.0,0 days 00:00:00.096085,0 days 00:00:00.285514,0 days 00:00:00.002017
199,200,3,4096,1024,512,0.5,7,0 days 00:00:00.028699,0 days 00:00:54.306739,76.0,76.2,62,18923718.0,0 days 00:00:00.098751,0 days 00:00:00.282306,0 days 00:00:00.003739
200,201,3,4096,1024,768,0.25,2,0 days 00:00:00.022447,0 days 00:00:28.833271,51.6,65.0,46,1069174.0,0 days 00:00:00.080555,0 days 00:00:00.274989,0 days 00:00:00.000349
201,202,3,4096,1024,768,0.25,3,0 days 00:00:00.022447,0 days 00:00:31.666839,49.2,65.4,47,2383574.0,0 days 00:00:00.092405,0 days 00:00:00.277438,0 days 00:00:00.000603
202,203,3,4096,1024,768,0.25,5,0 days 00:00:00.022447,0 days 00:00:30.564737,63.4,71.8,41,6589654.0,0 days 00:00:00.080063,0 days 00:00:00.267757,0 days 00:00:00.001492
203,204,3,4096,1024,768,0.25,7,0 days 00:00:00.022447,0 days 00:00:34.744628,64.2,70.8,43,12898774.0,0 days 00:00:00.081922,0 days 00:00:00.276139,0 days 00:00:00.002762
204,205,3,4096,1024,1024,0.0,2,0 days 00:00:00.022331,0 days 00:00:13.839845,46.8,62.8,22,801030.0,0 days 00:00:00.085941,0 days 00:00:00.271538,0 days 00:00:00.000277
205,206,3,4096,1024,1024,0.0,3,0 days 00:00:00.022331,0 days 00:00:34.130015,62.8,70.2,51,1785670.0,0 days 00:00:00.083500,0 days 00:00:00.277541,0 days 00:00:00.000470
206,207,3,4096,1024,1024,0.0,5,0 days 00:00:00.022331,0 days 00:00:35.684666,68.0,73.4,50,4936518.0,0 days 00:00:00.077902,0 days 00:00:00.280596,0 days 00:00:00.001085
207,208,3,4096,1024,1024,0.0,7,0 days 00:00:00.022331,0 days 00:00:42.278323,73.0,76.4,58,9662790.0,0 days 00:00:00.076888,0 days 00:00:00.286295,0 days 00:00:00.001923
208,209,3,4096,2048,512,0.75,2,0 days 00:00:00.024714,0 days 00:00:23.102403,59.6,65.8,34,1568838.0,0 days 00:00:00.101496,0 days 00:00:00.267903,0 days 00:00:00.000444
209,210,3,4096,2048,512,0.75,3,0 days 00:00:00.024714,0 days 00:00:33.035243,50.4,66.2,44,3497158.0,0 days 00:00:00.088643,0 days 00:00:00.272553,0 days 00:00:00.000834
210,211,3,4096,2048,512,0.75,5,0 days 00:00:00.024714,0 days 00:00:34.729563,65.8,72.0,43,9667782.0,0 days 00:00:00.099335,0 days 00:00:00.273054,0 days 00:00:00.001979
211,212,3,4096,2048,512,0.75,7,0 days 00:00:00.024714,0 days 00:00:34.725259,68.8,71.8,39,18923718.0,0 days 00:00:00.096284,0 days 00:00:00.273289,0 days 00:00:00.003739
212,213,3,4096,2048,1024,0.5,2,0 days 00:00:00.018890,0 days 00:00:21.802412,45.8,62.2,32,801030.0,0 days 00:00:00.076684,0 days 00:00:00.279406,0 days 00:00:00.000263
213,214,3,4096,2048,1024,0.5,3,0 days 00:00:00.018890,0 days 00:00:32.629277,59.2,68.8,53,1785670.0,0 days 00:00:00.079260,0 days 00:00:00.280124,0 days 00:00:00.000460
214,215,3,4096,2048,1024,0.5,5,0 days 00:00:00.018890,0 days 00:00:33.610381,71.0,75.2,51,4936518.0,0 days 00:00:00.080050,0 days 00:00:00.276094,0 days 00:00:00.001115
215,216,3,4096,2048,1024,0.5,7,0 days 00:00:00.018890,0 days 00:00:41.608241,70.6,74.2,61,9662790.0,0 days 00:00:00.083816,0 days 00:00:00.278901,0 days 00:00:00.001925
216,217,3,4096,2048,1536,0.25,2,0 days 00:00:00.020826,0 days 00:00:13.458217,53.2,64.4,22,540958.0,0 days 00:00:00.069563,0 days 00:00:00.272753,0 days 00:00:00.000233
217,218,3,4096,2048,1536,0.25,3,0 days 00:00:00.020826,0 days 00:00:36.807297,65.8,71.8,57,1205838.0,0 days 00:00:00.076408,0 days 00:00:00.270742,0 days 00:00:00.000422
218,219,3,4096,2048,1536,0.25,5,0 days 00:00:00.020826,0 days 00:00:36.848025,76.0,78.0,62,3333454.0,0 days 00:00:00.079149,0 days 00:00:00.273461,0 days 00:00:00.000934
219,220,3,4096,2048,1536,0.25,7,0 days 00:00:00.020826,0 days 00:00:31.579102,75.4,74.8,48,6524878.0,0 days 00:00:00.070956,0 days 00:00:00.272653,0 days 00:00:00.001674
220,221,3,4096,2048,2048,0.0,2,0 days 00:00:00.016777,0 days 00:00:16.141321,35.2,60.2,32,404790.0,0 days 00:00:00.073260,0 days 00:00:00.271505,0 days 00:00:00.000193
221,222,3,4096,2048,2048,0.0,3,0 days 00:00:00.016777,0 days 00:00:34.163340,65.2,71.6,55,902230.0,0 days 00:00:00.085653,0 days 00:00:00.284075,0 days 00:00:00.000296
222,223,3,4096,2048,2048,0.0,5,0 days 00:00:00.016777,0 days 00:00:25.698683,68.6,73.4,40,2494038.0,0 days 00:00:00.074043,0 days 00:00:00.279601,0 days 00:00:00.000643
223,224,3,4096,2048,2048,0.0,7,0 days 00:00:00.016777,0 days 00:00:30.192927,72.6,74.8,46,4881750.0,0 days 00:00:00.077985,0 days 00:00:00.275567,0 days 00:00:00.001104
224,225,3,4096,4096,1024,0.75,2,0 days 00:00:00.016313,0 days 00:00:20.685914,47.4,64.2,36,801030.0,0 days 00:00:00.077937,0 days 00:00:00.270846,0 days 00:00:00.000270
225,226,3,4096,4096,1024,0.75,3,0 days 00:00:00.016313,0 days 00:00:31.346302,64.0,68.8,46,1785670.0,0 days 00:00:00.078287,0 days 00:00:00.273534,0 days 00:00:00.000470
226,227,3,4096,4096,1024,0.75,5,0 days 00:00:00.016313,0 days 00:00:28.346140,72.2,75.2,43,4936518.0,0 days 00:00:00.085390,0 days 00:00:00.283043,0 days 00:00:00.001110
227,228,3,4096,4096,1024,0.75,7,0 days 00:00:00.016313,0 days 00:00:36.869585,75.8,75.8,52,9662790.0,0 days 00:00:00.080906,0 days 00:00:00.285240,0 days 00:00:00.001975
228,229,3,4096,4096,2048,0.5,2,0 days 00:00:00.019360,0 days 00:00:26.686945,47.0,65.4,49,404790.0,0 days 00:00:00.071760,0 days 00:00:00.280942,0 days 00:00:00.000197
229,230,3,4096,4096,2048,0.5,3,0 days 00:00:00.019360,0 days 00:00:37.819885,67.4,72.0,61,902230.0,0 days 00:00:00.074313,0 days 00:00:00.279661,0 days 00:00:00.000289
230,231,3,4096,4096,2048,0.5,5,0 days 00:00:00.019360,0 days 00:00:33.933628,73.2,76.6,57,2494038.0,0 days 00:00:00.069768,0 days 00:00:00.283358,0 days 00:00:00.000639
231,232,3,4096,4096,2048,0.5,7,0 days 00:00:00.019360,0 days 00:00:30.468378,73.8,74.8,47,4881750.0,0 days 00:00:00.064830,0 days 00:00:00.277867,0 days 00:00:00.001111
232,233,3,4096,4096,3072,0.25,2,0 days 00:00:00.014598,0 days 00:00:24.809547,63.8,69.6,47,268406.0,0 days 00:00:00.064811,0 days 00:00:00.273730,0 days 00:00:00.000175
233,234,3,4096,4096,3072,0.25,3,0 days 00:00:00.014598,0 days 00:00:34.909820,65.4,72.0,58,598166.0,0 days 00:00:00.078847,0 days 00:00:00.272938,0 days 00:00:00.000275
234,235,3,4096,4096,3072,0.25,5,0 days 00:00:00.014598,0 days 00:00:27.372190,73.8,75.0,41,1653398.0,0 days 00:00:00.074539,0 days 00:00:00.276979,0 days 00:00:00.000582
235,236,3,4096,4096,3072,0.25,7,0 days 00:00:00.014598,0 days 00:00:27.088850,72.4,74.8,46,3236246.0,0 days 00:00:00.071783,0 days 00:00:00.289165,0 days 00:00:00.000975
236,237,3,4096,4096,4096,0.0,2,0 days 00:00:00.014611,0 days 00:00:30.813122,60.8,69.4,50,200374.0,0 days 00:00:00.068637,0 days 00:00:00.283936,0 days 00:00:00.000160
237,238,3,4096,4096,4096,0.0,3,0 days 00:00:00.014611,0 days 00:00:34.187202,71.6,74.4,56,446294.0,0 days 00:00:00.070360,0 days 00:00:00.280131,0 days 00:00:00.000249
238,239,3,4096,4096,4096,0.0,5,0 days 00:00:00.014611,0 days 00:00:29.943933,74.6,76.2,50,1233238.0,0 days 00:00:00.068540,0 days 00:00:00.273760,0 days 00:00:00.000505
239,240,3,4096,4096,4096,0.0,7,0 days 00:00:00.014611,0 days 00:00:27.491603,75.0,76.8,46,2413654.0,0 days 00:00:00.079814,0 days 00:00:00.273890,0 days 00:00:00.000815
240,241,6,256,256,64,0.75,2,0 days 00:00:00.018656,0 days 00:00:56.917006,60.6,69.4,29,17515190.0,0 days 00:00:00.063864,0 days 00:00:00.291829,0 days 00:00:00.004273
241,242,6,256,256,64,0.75,3,0 days 00:00:00.018656,0 days 00:01:52.487778,79.2,78.2,52,39017590.0,0 days 00:00:00.074194,0 days 00:00:00.292193,0 days 00:00:00.008397
242,243,6,256,256,64,0.75,5,0 days 00:00:00.018656,0 days 00:01:46.982405,75.0,77.4,30,107825270.0,0 days 00:00:00.066192,0 days 00:00:00.299089,0 days 00:00:00.020705
243,244,6,256,256,64,0.75,7,0 days 00:00:00.018656,0 days 00:03:40.528293,79.8,81.0,42,211036790.0,0 days 00:00:00.064109,0 days 00:00:00.304249,0 days 00:00:00.040287
244,245,6,256,256,128,0.5,2,0 days 00:00:00.014664,0 days 00:01:09.066382,75.4,77.6,55,8785798.0,0 days 00:00:00.069668,0 days 00:00:00.295864,0 days 00:00:00.002195
245,246,6,256,256,128,0.5,3,0 days 00:00:00.014664,0 days 00:00:51.889782,69.8,76.2,36,19571558.0,0 days 00:00:00.059391,0 days 00:00:00.283390,0 days 00:00:00.004245
246,247,6,256,256,128,0.5,5,0 days 00:00:00.014664,0 days 00:01:27.000380,80.0,80.2,43,54085990.0,0 days 00:00:00.057235,0 days 00:00:00.289593,0 days 00:00:00.010521
247,248,6,256,256,128,0.5,7,0 days 00:00:00.014664,0 days 00:03:23.191190,84.8,85.4,70,105857638.0,0 days 00:00:00.065702,0 days 00:00:00.289337,0 days 00:00:00.020341
248,249,6,256,256,192,0.25,2,0 days 00:00:00.011175,0 days 00:00:36.232899,75.4,73.6,41,5851510.0,0 days 00:00:00.057369,0 days 00:00:00.278498,0 days 00:00:00.001502
249,250,6,256,256,192,0.25,3,0 days 00:00:00.011175,0 days 00:01:01.994722,74.6,78.8,54,13035030.0,0 days 00:00:00.051252,0 days 00:00:00.292931,0 days 00:00:00.002904
250,251,6,256,256,192,0.25,5,0 days 00:00:00.011175,0 days 00:01:43.759891,82.2,83.8,68,36022294.0,0 days 00:00:00.055869,0 days 00:00:00.296925,0 days 00:00:00.007274
251,252,6,256,256,192,0.25,7,0 days 00:00:00.011175,0 days 00:02:09.395450,84.4,83.6,62,70503190.0,0 days 00:00:00.062870,0 days 00:00:00.294744,0 days 00:00:00.013828
252,253,6,256,256,256,0.0,2,0 days 00:00:00.011914,0 days 00:00:25.465859,61.0,66.2,29,4364742.0,0 days 00:00:00.053640,0 days 00:00:00.275796,0 days 00:00:00.001116
253,254,6,256,256,256,0.0,3,0 days 00:00:00.011914,0 days 00:00:43.590797,77.6,79.6,39,9722822.0,0 days 00:00:00.053054,0 days 00:00:00.276630,0 days 00:00:00.002152
254,255,6,256,256,256,0.0,5,0 days 00:00:00.011914,0 days 00:00:45.793268,77.8,80.2,34,26868678.0,0 days 00:00:00.055944,0 days 00:00:00.286911,0 days 00:00:00.005430
255,256,6,256,256,256,0.0,7,0 days 00:00:00.011914,0 days 00:01:27.165099,80.6,82.4,50,52587462.0,0 days 00:00:00.060273,0 days 00:00:00.288271,0 days 00:00:00.010420
256,257,6,512,256,64,0.75,2,0 days 00:00:00.024911,0 days 00:02:01.900103,77.2,80.6,61,17515190.0,0 days 00:00:00.097375,0 days 00:00:00.283773,0 days 00:00:00.004248
257,258,6,512,256,64,0.75,3,0 days 00:00:00.024911,0 days 00:02:07.654767,72.6,78.0,57,39017590.0,0 days 00:00:00.093198,0 days 00:00:00.289319,0 days 00:00:00.008220
258,259,6,512,256,64,0.75,5,0 days 00:00:00.024911,0 days 00:02:47.549751,74.2,77.8,48,107825270.0,0 days 00:00:00.086973,0 days 00:00:00.304737,0 days 00:00:00.020688
259,260,6,512,256,64,0.75,7,0 days 00:00:00.024911,0 days 00:04:06.607759,80.0,80.4,47,211036790.0,0 days 00:00:00.096144,0 days 00:00:00.311407,0 days 00:00:00.039828
260,261,6,512,256,128,0.5,2,0 days 00:00:00.017601,0 days 00:01:19.430007,79.0,81.6,65,8785798.0,0 days 00:00:00.069045,0 days 00:00:00.288984,0 days 00:00:00.002185
261,262,6,512,256,128,0.5,3,0 days 00:00:00.017601,0 days 00:01:23.063832,76.0,79.8,58,19571558.0,0 days 00:00:00.069962,0 days 00:00:00.288634,0 days 00:00:00.004273
262,263,6,512,256,128,0.5,5,0 days 00:00:00.017601,0 days 00:01:46.696550,81.4,82.4,53,54085990.0,0 days 00:00:00.066996,0 days 00:00:00.286327,0 days 00:00:00.010519
263,264,6,512,256,128,0.5,7,0 days 00:00:00.017601,0 days 00:02:36.771459,81.0,83.6,54,105857638.0,0 days 00:00:00.058788,0 days 00:00:00.291495,0 days 00:00:00.020443
264,265,6,512,256,192,0.25,2,0 days 00:00:00.014940,0 days 00:00:55.867245,74.4,76.6,53,5851510.0,0 days 00:00:00.063080,0 days 00:00:00.276580,0 days 00:00:00.001514
265,266,6,512,256,192,0.25,3,0 days 00:00:00.014940,0 days 00:00:59.228576,78.2,81.4,50,13035030.0,0 days 00:00:00.068094,0 days 00:00:00.281075,0 days 00:00:00.002916
266,267,6,512,256,192,0.25,5,0 days 00:00:00.014940,0 days 00:01:07.243790,78.4,80.2,44,36022294.0,0 days 00:00:00.061807,0 days 00:00:00.286890,0 days 00:00:00.007178
267,268,6,512,256,192,0.25,7,0 days 00:00:00.014940,0 days 00:02:09.366069,79.2,82.2,62,70503190.0,0 days 00:00:00.065768,0 days 00:00:00.297760,0 days 00:00:00.013898
