,NExp,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,NRep,AVGPreprocesTime,TrainTime,F1Score,TestAcc,EpochsRan,VimPreprocessTime,VimPredictTime,VimTFLitePredictTime
14828,2966,39,1024,1024,512,0.5,3,4,0 days 00:00:00.010138,0 days 00:01:14.269181,97.0,97.0,80,0 days 00:00:00.047264,0 days 00:00:00.335373,0 days 00:00:00.006083
14829,2966,39,1024,1024,512,0.5,3,5,0 days 00:00:00.010138,0 days 00:01:46.073842,99.0,99.0,80,0 days 00:00:00.052149,0 days 00:00:00.294892,0 days 00:00:00.005945
14830,2967,39,1024,1024,512,0.5,5,1,0 days 00:00:00.010138,0 days 00:01:44.816049,98.0,98.0,80,0 days 00:00:00.045516,0 days 00:00:00.294806,0 days 00:00:00.014852
14831,2967,39,1024,1024,512,0.5,5,2,0 days 00:00:00.010138,0 days 00:01:45.535382,98.0,98.0,80,0 days 00:00:00.045391,0 days 00:00:00.292844,0 days 00:00:00.015090
14832,2967,39,1024,1024,512,0.5,5,3,0 days 00:00:00.010138,0 days 00:01:46.195576,97.0,97.0,80,0 days 00:00:00.057421,0 days 00:00:00.352851,0 days 00:00:00.014941
14833,2967,39,1024,1024,512,0.5,5,4,0 days 00:00:00.010138,0 days 00:01:36.954384,97.0,97.0,80,0 days 00:00:00.040277,0 days 00:00:00.302529,0 days 00:00:00.015167
14834,2967,39,1024,1024,512,0.5,5,5,0 days 00:00:00.010138,0 days 00:01:47.450032,97.0,97.0,80,0 days 00:00:00.061480,0 days 00:00:00.293799,0 days 00:00:00.014948
14835,2968,39,1024,1024,512,0.5,7,1,0 days 00:00:00.010138,0 days 00:01:50.672869,98.0,98.0,80,0 days 00:00:00.041701,0 days 00:00:00.306147,0 days 00:00:00.028797
14836,2968,39,1024,1024,512,0.5,7,2,0 days 00:00:00.010138,0 days 00:01:48.546082,97.0,97.0,80,0 days 00:00:00.057122,0 days 00:00:00.311162,0 days 00:00:00.028640
14837,2968,39,1024,1024,512,0.5,7,3,0 days 00:00:00.010138,0 days 00:01:55.748974,99.0,99.0,80,0 days 00:00:00.057864,0 days 00:00:00.291846,0 days 00:00:00.028764
14838,2968,39,1024,1024,512,0.5,7,4,0 days 00:00:00.010138,0 days 00:01:28.975514,93.0,94.0,73,0 days 00:00:00.053046,0 days 00:00:00.288736,0 days 00:00:00.028690
14839,2968,39,1024,1024,512,0.5,7,5,0 days 00:00:00.010138,0 days 00:01:58.386268,99.0,99.0,80,0 days 00:00:00.046997,0 days 00:00:00.287220,0 days 00:00:00.028810
14840,2969,39,1024,1024,768,0.25,2,1,0 days 00:00:00.009017,0 days 00:01:09.819053,96.0,96.0,80,0 days 00:00:00.043436,0 days 00:00:00.301576,0 days 00:00:00.001937
14841,2969,39,1024,1024,768,0.25,2,2,0 days 00:00:00.009017,0 days 00:00:49.516806,83.0,86.0,57,0 days 00:00:00.047392,0 days 00:00:00.278585,0 days 00:00:00.002083
14842,2969,39,1024,1024,768,0.25,2,3,0 days 00:00:00.009017,0 days 00:01:33.731227,95.0,96.0,80,0 days 00:00:00.071460,0 days 00:00:00.272211,0 days 00:00:00.002045
14843,2969,39,1024,1024,768,0.25,2,4,0 days 00:00:00.009017,0 days 00:01:19.643681,95.0,95.0,80,0 days 00:00:00.038181,0 days 00:00:00.271392,0 days 00:00:00.002064
14844,2969,39,1024,1024,768,0.25,2,5,0 days 00:00:00.009017,0 days 00:00:59.667308,90.0,91.0,70,0 days 00:00:00.023402,0 days 00:00:00.299695,0 days 00:00:00.002124
14845,2970,39,1024,1024,768,0.25,3,1,0 days 00:00:00.009017,0 days 00:01:26.953742,97.0,97.0,80,0 days 00:00:00.038713,0 days 00:00:00.297389,0 days 00:00:00.003918
14846,2970,39,1024,1024,768,0.25,3,2,0 days 00:00:00.009017,0 days 00:01:27.650529,99.0,99.0,80,0 days 00:00:00.037282,0 days 00:00:00.282409,0 days 00:00:00.003952
14847,2970,39,1024,1024,768,0.25,3,3,0 days 00:00:00.009017,0 days 00:00:06.180431,69.0,68.0,11,0 days 00:00:00.056444,0 days 00:00:00.335054,0 days 00:00:00.003814
14848,2970,39,1024,1024,768,0.25,3,4,0 days 00:00:00.009017,0 days 00:01:21.720120,99.0,99.0,80,0 days 00:00:00.037989,0 days 00:00:00.291617,0 days 00:00:00.003904
14849,2970,39,1024,1024,768,0.25,3,5,0 days 00:00:00.009017,0 days 00:01:30.011349,99.0,99.0,80,0 days 00:00:00.054957,0 days 00:00:00.273703,0 days 00:00:00.003936
14850,2971,39,1024,1024,768,0.25,5,1,0 days 00:00:00.009017,0 days 00:01:46.124515,99.0,99.0,80,0 days 00:00:00.049291,0 days 00:00:00.302737,0 days 00:00:00.009815
14851,2971,39,1024,1024,768,0.25,5,2,0 days 00:00:00.009017,0 days 00:01:41.604994,99.0,99.0,80,0 days 00:00:00.035145,0 days 00:00:00.339005,0 days 00:00:00.010151
14852,2971,39,1024,1024,768,0.25,5,3,0 days 00:00:00.009017,0 days 00:01:37.481025,99.0,99.0,80,0 days 00:00:00.033417,0 days 00:00:00.293957,0 days 00:00:00.009753
14853,2971,39,1024,1024,768,0.25,5,4,0 days 00:00:00.009017,0 days 00:01:30.319108,96.0,96.0,80,0 days 00:00:00.042149,0 days 00:00:00.287352,0 days 00:00:00.010039
14854,2971,39,1024,1024,768,0.25,5,5,0 days 00:00:00.009017,0 days 00:01:31.126864,99.0,99.0,80,0 days 00:00:00.026678,0 days 00:00:00.287085,0 days 00:00:00.010044
14855,2972,39,1024,1024,768,0.25,7,1,0 days 00:00:00.009017,0 days 00:01:49.350644,99.0,99.0,80,0 days 00:00:00.040774,0 days 00:00:00.311586,0 days 00:00:00.018728
14856,2972,39,1024,1024,768,0.25,7,2,0 days 00:00:00.009017,0 days 00:01:47.215074,94.0,95.0,80,0 days 00:00:00.032331,0 days 00:00:00.292631,0 days 00:00:00.019015
14857,2972,39,1024,1024,768,0.25,7,3,0 days 00:00:00.009017,0 days 00:01:50.228533,99.0,99.0,80,0 days 00:00:00.034908,0 days 00:00:00.285798,0 days 00:00:00.019128
14858,2972,39,1024,1024,768,0.25,7,4,0 days 00:00:00.009017,0 days 00:01:31.899377,99.0,99.0,80,0 days 00:00:00.050773,0 days 00:00:00.287180,0 days 00:00:00.019055
14859,2972,39,1024,1024,768,0.25,7,5,0 days 00:00:00.009017,0 days 00:01:32.041731,96.0,96.0,73,0 days 00:00:00.040553,0 days 00:00:00.338346,0 days 00:00:00.018904
14860,2973,39,1024,1024,1024,0.0,2,1,0 days 00:00:00.008542,0 days 00:01:07.258739,92.0,93.0,72,0 days 00:00:00.055606,0 days 00:00:00.298076,0 days 00:00:00.001426
14861,2973,39,1024,1024,1024,0.0,2,2,0 days 00:00:00.008542,0 days 00:01:04.864091,96.0,96.0,80,0 days 00:00:00.049825,0 days 00:00:00.274898,0 days 00:00:00.001461
14862,2973,39,1024,1024,1024,0.0,2,3,0 days 00:00:00.008542,0 days 00:01:07.119347,91.0,92.0,80,0 days 00:00:00.053935,0 days 00:00:00.274881,0 days 00:00:00.001576
14863,2973,39,1024,1024,1024,0.0,2,4,0 days 00:00:00.008542,0 days 00:00:59.978777,89.0,90.0,80,0 days 00:00:00.030425,0 days 00:00:00.309777,0 days 00:00:00.001521
14864,2973,39,1024,1024,1024,0.0,2,5,0 days 00:00:00.008542,0 days 00:01:06.324328,91.0,92.0,76,0 days 00:00:00.032130,0 days 00:00:00.282822,0 days 00:00:00.001553
14865,2974,39,1024,1024,1024,0.0,3,1,0 days 00:00:00.008542,0 days 00:01:25.700747,98.0,98.0,80,0 days 00:00:00.044589,0 days 00:00:00.268823,0 days 00:00:00.002994
14866,2974,39,1024,1024,1024,0.0,3,2,0 days 00:00:00.008542,0 days 00:01:26.409491,99.0,99.0,80,0 days 00:00:00.024920,0 days 00:00:00.272619,0 days 00:00:00.002942
14867,2974,39,1024,1024,1024,0.0,3,3,0 days 00:00:00.008542,0 days 00:01:22.754413,97.0,97.0,80,0 days 00:00:00.041564,0 days 00:00:00.286175,0 days 00:00:00.002890
14868,2974,39,1024,1024,1024,0.0,3,4,0 days 00:00:00.008542,0 days 00:01:17.576632,97.0,97.0,80,0 days 00:00:00.040822,0 days 00:00:00.278712,0 days 00:00:00.003010
14869,2974,39,1024,1024,1024,0.0,3,5,0 days 00:00:00.008542,0 days 00:01:24.250384,99.0,99.0,80,0 days 00:00:00.038956,0 days 00:00:00.279196,0 days 00:00:00.003040
14870,2975,39,1024,1024,1024,0.0,5,1,0 days 00:00:00.008542,0 days 00:01:25.054245,98.0,98.0,80,0 days 00:00:00.037515,0 days 00:00:00.342363,0 days 00:00:00.007608
14871,2975,39,1024,1024,1024,0.0,5,2,0 days 00:00:00.008542,0 days 00:01:09.963166,99.0,99.0,74,0 days 00:00:00.052360,0 days 00:00:00.295287,0 days 00:00:00.007587
14872,2975,39,1024,1024,1024,0.0,5,3,0 days 00:00:00.008542,0 days 00:01:26.508348,99.0,99.0,80,0 days 00:00:00.041462,0 days 00:00:00.277097,0 days 00:00:00.007613
14873,2975,39,1024,1024,1024,0.0,5,4,0 days 00:00:00.008542,0 days 00:01:20.304034,99.0,99.0,80,0 days 00:00:00.035043,0 days 00:00:00.279738,0 days 00:00:00.007672
14874,2975,39,1024,1024,1024,0.0,5,5,0 days 00:00:00.008542,0 days 00:01:20.154925,98.0,98.0,80,0 days 00:00:00.051167,0 days 00:00:00.335069,0 days 00:00:00.007629
14875,2976,39,1024,1024,1024,0.0,7,1,0 days 00:00:00.008542,0 days 00:01:26.596125,98.0,98.0,80,0 days 00:00:00.047604,0 days 00:00:00.295773,0 days 00:00:00.014460
14876,2976,39,1024,1024,1024,0.0,7,2,0 days 00:00:00.008542,0 days 00:01:26.228406,98.0,98.0,75,0 days 00:00:00.052098,0 days 00:00:00.294366,0 days 00:00:00.014559
14877,2976,39,1024,1024,1024,0.0,7,3,0 days 00:00:00.008542,0 days 00:01:10.039896,98.0,98.0,71,0 days 00:00:00.045648,0 days 00:00:00.285028,0 days 00:00:00.014656
14878,2976,39,1024,1024,1024,0.0,7,4,0 days 00:00:00.008542,0 days 00:01:26.675573,97.0,97.0,80,0 days 00:00:00.047020,0 days 00:00:00.345406,0 days 00:00:00.014166
14879,2976,39,1024,1024,1024,0.0,7,5,0 days 00:00:00.008542,0 days 00:01:20.781016,98.0,98.0,80,0 days 00:00:00.064867,0 days 00:00:00.299622,0 days 00:00:00.014357
14880,2977,39,2048,256,64,0.75,2,1,0 days 00:00:00.043653,0 days 00:05:20.765225,91.0,91.0,80,0 days 00:00:00.172595,0 days 00:00:00.296001,0 days 00:00:00.023431
14881,2977,39,2048,256,64,0.75,2,2,0 days 00:00:00.043653,0 days 00:05:29.812515,90.0,90.0,80,0 days 00:00:00.153562,0 days 00:00:00.287719,0 days 00:00:00.025782
14882,2977,39,2048,256,64,0.75,2,3,0 days 00:00:00.043653,0 days 00:04:58.892643,89.0,90.0,76,0 days 00:00:00.150490,0 days 00:00:00.323255,0 days 00:00:00.023517
14883,2977,39,2048,256,64,0.75,2,4,0 days 00:00:00.043653,0 days 00:03:12.701420,83.0,86.0,48,0 days 00:00:00.167449,0 days 00:00:00.294401,0 days 00:00:00.024016
14884,2977,39,2048,256,64,0.75,2,5,0 days 00:00:00.043653,0 days 00:03:42.250889,78.0,83.0,57,0 days 00:00:00.200672,0 days 00:00:00.292846,0 days 00:00:00.024458
14885,2978,39,2048,256,64,0.75,3,1,0 days 00:00:00.043653,0 days 00:05:17.532030,95.0,96.0,80,0 days 00:00:00.152775,0 days 00:00:00.297725,0 days 00:00:00.045625
14886,2978,39,2048,256,64,0.75,3,2,0 days 00:00:00.043653,0 days 00:03:17.473296,84.0,87.0,48,0 days 00:00:00.165931,0 days 00:00:00.319472,0 days 00:00:00.046132
14887,2978,39,2048,256,64,0.75,3,3,0 days 00:00:00.043653,0 days 00:05:15.427214,88.0,90.0,79,0 days 00:00:00.147571,0 days 00:00:00.306899,0 days 00:00:00.046752
14888,2978,39,2048,256,64,0.75,3,4,0 days 00:00:00.043653,0 days 00:05:23.779705,94.0,94.0,80,0 days 00:00:00.161444,0 days 00:00:00.296010,0 days 00:00:00.046376
14889,2978,39,2048,256,64,0.75,3,5,0 days 00:00:00.043653,0 days 00:05:01.399856,93.0,94.0,75,0 days 00:00:00.149711,0 days 00:00:00.295501,0 days 00:00:00.046086
14890,2979,39,2048,256,64,0.75,5,1,0 days 00:00:00.043653,0 days 00:03:32.985819,82.0,85.0,46,0 days 00:00:00.163838,0 days 00:00:00.338785,0 days 00:00:00.112773
14891,2979,39,2048,256,64,0.75,5,2,0 days 00:00:00.043653,0 days 00:06:36.597560,97.0,97.0,80,0 days 00:00:00.158258,0 days 00:00:00.318586,0 days 00:00:00.116643
14892,2979,39,2048,256,64,0.75,5,3,0 days 00:00:00.043653,0 days 00:03:11.783957,92.0,92.0,40,0 days 00:00:00.170792,0 days 00:00:00.316724,0 days 00:00:00.116485
14893,2979,39,2048,256,64,0.75,5,4,0 days 00:00:00.043653,0 days 00:05:17.287087,95.0,96.0,68,0 days 00:00:00.159340,0 days 00:00:00.364117,0 days 00:00:00.114034
14894,2979,39,2048,256,64,0.75,5,5,0 days 00:00:00.043653,0 days 00:06:37.101376,96.0,96.0,80,0 days 00:00:00.156190,0 days 00:00:00.322488,0 days 00:00:00.114247
14895,2980,39,2048,256,64,0.75,7,1,0 days 00:00:00.043653,0 days 00:04:19.410182,90.0,90.0,40,0 days 00:00:00.147872,0 days 00:00:00.342612,0 days 00:00:00.223932
14896,2980,39,2048,256,64,0.75,7,2,0 days 00:00:00.043653,0 days 00:04:00.223502,87.0,89.0,37,0 days 00:00:00.150168,0 days 00:00:00.346931,0 days 00:00:00.223688
14897,2980,39,2048,256,64,0.75,7,3,0 days 00:00:00.043653,0 days 00:04:13.341891,85.0,87.0,40,0 days 00:00:00.160873,0 days 00:00:00.394568,0 days 00:00:00.224660
14898,2980,39,2048,256,64,0.75,7,4,0 days 00:00:00.043653,0 days 00:04:47.717333,91.0,92.0,44,0 days 00:00:00.150619,0 days 00:00:00.352091,0 days 00:00:00.223471
14899,2980,39,2048,256,64,0.75,7,5,0 days 00:00:00.043653,0 days 00:05:07.829355,89.0,90.0,49,0 days 00:00:00.151343,0 days 00:00:00.349396,0 days 00:00:00.224520
14900,2981,39,2048,256,128,0.5,2,1,0 days 00:00:00.022736,0 days 00:01:46.561332,81.0,85.0,52,0 days 00:00:00.117486,0 days 00:00:00.302953,0 days 00:00:00.012122
14901,2981,39,2048,256,128,0.5,2,2,0 days 00:00:00.022736,0 days 00:02:05.210815,91.0,92.0,55,0 days 00:00:00.114631,0 days 00:00:00.316349,0 days 00:00:00.011858
14902,2981,39,2048,256,128,0.5,2,3,0 days 00:00:00.022736,0 days 00:01:46.169092,83.0,85.0,48,0 days 00:00:00.113872,0 days 00:00:00.296265,0 days 00:00:00.012212
14903,2981,39,2048,256,128,0.5,2,4,0 days 00:00:00.022736,0 days 00:03:01.039263,92.0,92.0,80,0 days 00:00:00.109643,0 days 00:00:00.299036,0 days 00:00:00.012412
14904,2981,39,2048,256,128,0.5,2,5,0 days 00:00:00.022736,0 days 00:02:48.132141,92.0,92.0,76,0 days 00:00:00.097178,0 days 00:00:00.288412,0 days 00:00:00.012205
14905,2982,39,2048,256,128,0.5,3,1,0 days 00:00:00.022736,0 days 00:03:06.250307,95.0,95.0,80,0 days 00:00:00.115116,0 days 00:00:00.310647,0 days 00:00:00.022688
14906,2982,39,2048,256,128,0.5,3,2,0 days 00:00:00.022736,0 days 00:01:40.768377,92.0,93.0,45,0 days 00:00:00.114929,0 days 00:00:00.299582,0 days 00:00:00.022988
14907,2982,39,2048,256,128,0.5,3,3,0 days 00:00:00.022736,0 days 00:02:30.139172,93.0,94.0,68,0 days 00:00:00.114686,0 days 00:00:00.287145,0 days 00:00:00.022959
14908,2982,39,2048,256,128,0.5,3,4,0 days 00:00:00.022736,0 days 00:01:48.003808,78.0,83.0,48,0 days 00:00:00.106733,0 days 00:00:00.290668,0 days 00:00:00.023277
14909,2982,39,2048,256,128,0.5,3,5,0 days 00:00:00.022736,0 days 00:03:01.238969,92.0,93.0,80,0 days 00:00:00.109370,0 days 00:00:00.339152,0 days 00:00:00.023298
14910,2983,39,2048,256,128,0.5,5,1,0 days 00:00:00.022736,0 days 00:01:55.119431,91.0,92.0,41,0 days 00:00:00.110684,0 days 00:00:00.308304,0 days 00:00:00.056314
14911,2983,39,2048,256,128,0.5,5,2,0 days 00:00:00.022736,0 days 00:02:37.424380,89.0,90.0,57,0 days 00:00:00.096177,0 days 00:00:00.297967,0 days 00:00:00.057721
14912,2983,39,2048,256,128,0.5,5,3,0 days 00:00:00.022736,0 days 00:02:18.927926,90.0,91.0,52,0 days 00:00:00.091135,0 days 00:00:00.291305,0 days 00:00:00.057013
14913,2983,39,2048,256,128,0.5,5,4,0 days 00:00:00.022736,0 days 00:02:10.047133,74.0,80.0,52,0 days 00:00:00.108929,0 days 00:00:00.327088,0 days 00:00:00.057488
14914,2983,39,2048,256,128,0.5,5,5,0 days 00:00:00.022736,0 days 00:02:36.494015,94.0,95.0,60,0 days 00:00:00.117732,0 days 00:00:00.310388,0 days 00:00:00.058089
14915,2984,39,2048,256,128,0.5,7,1,0 days 00:00:00.022736,0 days 00:03:21.527074,87.0,89.0,60,0 days 00:00:00.105097,0 days 00:00:00.315007,0 days 00:00:00.109504
14916,2984,39,2048,256,128,0.5,7,2,0 days 00:00:00.022736,0 days 00:03:56.744968,87.0,89.0,70,0 days 00:00:00.088471,0 days 00:00:00.361316,0 days 00:00:00.111373
14917,2984,39,2048,256,128,0.5,7,3,0 days 00:00:00.022736,0 days 00:03:53.881935,93.0,94.0,70,0 days 00:00:00.093137,0 days 00:00:00.323689,0 days 00:00:00.111544
14918,2984,39,2048,256,128,0.5,7,4,0 days 00:00:00.022736,0 days 00:04:35.801300,97.0,97.0,79,0 days 00:00:00.101063,0 days 00:00:00.311223,0 days 00:00:00.111541
14919,2984,39,2048,256,128,0.5,7,5,0 days 00:00:00.022736,0 days 00:02:38.451206,89.0,90.0,46,0 days 00:00:00.118096,0 days 00:00:00.307144,0 days 00:00:00.111828
14920,2985,39,2048,256,192,0.25,2,1,0 days 00:00:00.016642,0 days 00:01:20.950918,89.0,90.0,49,0 days 00:00:00.064743,0 days 00:00:00.339045,0 days 00:00:00.008136
14921,2985,39,2048,256,192,0.25,2,2,0 days 00:00:00.016642,0 days 00:00:49.855864,70.0,78.0,33,0 days 00:00:00.082409,0 days 00:00:00.292832,0 days 00:00:00.008209
14922,2985,39,2048,256,192,0.25,2,3,0 days 00:00:00.016642,0 days 00:01:17.263101,90.0,91.0,46,0 days 00:00:00.091564,0 days 00:00:00.287309,0 days 00:00:00.008197
14923,2985,39,2048,256,192,0.25,2,4,0 days 00:00:00.016642,0 days 00:01:18.221328,88.0,90.0,51,0 days 00:00:00.073444,0 days 00:00:00.289383,0 days 00:00:00.008191
14924,2985,39,2048,256,192,0.25,2,5,0 days 00:00:00.016642,0 days 00:02:00.419230,92.0,92.0,72,0 days 00:00:00.094598,0 days 00:00:00.336314,0 days 00:00:00.008293
14925,2986,39,2048,256,192,0.25,3,1,0 days 00:00:00.016642,0 days 00:02:07.761648,95.0,95.0,76,0 days 00:00:00.092624,0 days 00:00:00.301271,0 days 00:00:00.015468
14926,2986,39,2048,256,192,0.25,3,2,0 days 00:00:00.016642,0 days 00:01:57.407514,93.0,94.0,70,0 days 00:00:00.078229,0 days 00:00:00.290328,0 days 00:00:00.015536
14927,2986,39,2048,256,192,0.25,3,3,0 days 00:00:00.016642,0 days 00:01:36.067626,90.0,91.0,52,0 days 00:00:00.102716,0 days 00:00:00.288373,0 days 00:00:00.015492
14928,2986,39,2048,256,192,0.25,3,4,0 days 00:00:00.016642,0 days 00:02:09.310134,95.0,96.0,80,0 days 00:00:00.074330,0 days 00:00:00.345432,0 days 00:00:00.015525
14929,2986,39,2048,256,192,0.25,3,5,0 days 00:00:00.016642,0 days 00:01:22.794803,93.0,94.0,50,0 days 00:00:00.078409,0 days 00:00:00.294040,0 days 00:00:00.015676
14930,2987,39,2048,256,192,0.25,5,1,0 days 00:00:00.016642,0 days 00:02:39.756850,93.0,94.0,80,0 days 00:00:00.095355,0 days 00:00:00.306528,0 days 00:00:00.037905
14931,2987,39,2048,256,192,0.25,5,2,0 days 00:00:00.016642,0 days 00:02:14.844650,92.0,93.0,70,0 days 00:00:00.067273,0 days 00:00:00.289039,0 days 00:00:00.038636
14932,2987,39,2048,256,192,0.25,5,3,0 days 00:00:00.016642,0 days 00:01:38.516136,86.0,89.0,49,0 days 00:00:00.082239,0 days 00:00:00.352455,0 days 00:00:00.038740
14933,2987,39,2048,256,192,0.25,5,4,0 days 00:00:00.016642,0 days 00:01:27.716787,83.0,86.0,48,0 days 00:00:00.082519,0 days 00:00:00.305815,0 days 00:00:00.039484
14934,2987,39,2048,256,192,0.25,5,5,0 days 00:00:00.016642,0 days 00:01:23.459202,92.0,93.0,42,0 days 00:00:00.079781,0 days 00:00:00.295978,0 days 00:00:00.039279
14935,2988,39,2048,256,192,0.25,7,1,0 days 00:00:00.016642,0 days 00:02:49.410832,95.0,96.0,66,0 days 00:00:00.084518,0 days 00:00:00.294809,0 days 00:00:00.075677
14936,2988,39,2048,256,192,0.25,7,2,0 days 00:00:00.016642,0 days 00:02:01.565423,88.0,90.0,50,0 days 00:00:00.074363,0 days 00:00:00.339186,0 days 00:00:00.075217
14937,2988,39,2048,256,192,0.25,7,3,0 days 00:00:00.016642,0 days 00:02:18.987037,93.0,94.0,56,0 days 00:00:00.084742,0 days 00:00:00.306401,0 days 00:00:00.075508
14938,2988,39,2048,256,192,0.25,7,4,0 days 00:00:00.016642,0 days 00:03:36.779555,90.0,90.0,80,0 days 00:00:00.073677,0 days 00:00:00.303186,0 days 00:00:00.075760
14939,2988,39,2048,256,192,0.25,7,5,0 days 00:00:00.016642,0 days 00:01:42.253041,79.0,83.0,40,0 days 00:00:00.092730,0 days 00:00:00.303429,0 days 00:00:00.075870
14940,2989,39,2048,256,256,0.0,2,1,0 days 00:00:00.014243,0 days 00:01:12.916225,86.0,88.0,52,0 days 00:00:00.079179,0 days 00:00:00.292651,0 days 00:00:00.005655
14941,2989,39,2048,256,256,0.0,2,2,0 days 00:00:00.014243,0 days 00:01:24.549095,86.0,88.0,60,0 days 00:00:00.065915,0 days 00:00:00.279609,0 days 00:00:00.006304
14942,2989,39,2048,256,256,0.0,2,3,0 days 00:00:00.014243,0 days 00:00:59.089762,79.0,83.0,53,0 days 00:00:00.064027,0 days 00:00:00.278437,0 days 00:00:00.006360
14943,2989,39,2048,256,256,0.0,2,4,0 days 00:00:00.014243,0 days 00:01:08.965612,80.0,83.0,52,0 days 00:00:00.075261,0 days 00:00:00.280866,0 days 00:00:00.006263
14944,2989,39,2048,256,256,0.0,2,5,0 days 00:00:00.014243,0 days 00:00:40.417960,77.0,82.0,32,0 days 00:00:00.059142,0 days 00:00:00.328432,0 days 00:00:00.006436
14945,2990,39,2048,256,256,0.0,3,1,0 days 00:00:00.014243,0 days 00:01:35.571254,87.0,89.0,64,0 days 00:00:00.121707,0 days 00:00:00.303481,0 days 00:00:00.011931
14946,2990,39,2048,256,256,0.0,3,2,0 days 00:00:00.014243,0 days 00:01:30.652109,86.0,88.0,63,0 days 00:00:00.084445,0 days 00:00:00.287445,0 days 00:00:00.012147
14947,2990,39,2048,256,256,0.0,3,3,0 days 00:00:00.014243,0 days 00:01:44.135061,92.0,93.0,80,0 days 00:00:00.081143,0 days 00:00:00.283626,0 days 00:00:00.011837
14948,2990,39,2048,256,256,0.0,3,4,0 days 00:00:00.014243,0 days 00:01:12.567729,86.0,88.0,53,0 days 00:00:00.058892,0 days 00:00:00.309174,0 days 00:00:00.011434
14949,2990,39,2048,256,256,0.0,3,5,0 days 00:00:00.014243,0 days 00:01:24.140613,82.0,85.0,61,0 days 00:00:00.086954,0 days 00:00:00.292535,0 days 00:00:00.011936
14950,2991,39,2048,256,256,0.0,5,1,0 days 00:00:00.014243,0 days 00:01:53.180313,90.0,91.0,68,0 days 00:00:00.070746,0 days 00:00:00.294800,0 days 00:00:00.028149
14951,2991,39,2048,256,256,0.0,5,2,0 days 00:00:00.014243,0 days 00:02:03.549554,92.0,93.0,80,0 days 00:00:00.067029,0 days 00:00:00.340978,0 days 00:00:00.029172
14952,2991,39,2048,256,256,0.0,5,3,0 days 00:00:00.014243,0 days 00:01:15.017622,87.0,89.0,48,0 days 00:00:00.076798,0 days 00:00:00.299750,0 days 00:00:00.029058
14953,2991,39,2048,256,256,0.0,5,4,0 days 00:00:00.014243,0 days 00:02:06.128851,97.0,97.0,80,0 days 00:00:00.082211,0 days 00:00:00.291851,0 days 00:00:00.029110
14954,2991,39,2048,256,256,0.0,5,5,0 days 00:00:00.014243,0 days 00:02:01.129609,94.0,94.0,80,0 days 00:00:00.070683,0 days 00:00:00.291018,0 days 00:00:00.029324
14955,2992,39,2048,256,256,0.0,7,1,0 days 00:00:00.014243,0 days 00:01:56.989819,91.0,92.0,53,0 days 00:00:00.081169,0 days 00:00:00.354058,0 days 00:00:00.056764
14956,2992,39,2048,256,256,0.0,7,2,0 days 00:00:00.014243,0 days 00:02:36.202907,93.0,93.0,80,0 days 00:00:00.063724,0 days 00:00:00.313993,0 days 00:00:00.057499
14957,2992,39,2048,256,256,0.0,7,3,0 days 00:00:00.014243,0 days 00:00:56.357894,79.0,83.0,27,0 days 00:00:00.065133,0 days 00:00:00.301301,0 days 00:00:00.057163
14958,2992,39,2048,256,256,0.0,7,4,0 days 00:00:00.014243,0 days 00:02:37.504016,96.0,96.0,80,0 days 00:00:00.058860,0 days 00:00:00.289811,0 days 00:00:00.057211
14959,2992,39,2048,256,256,0.0,7,5,0 days 00:00:00.014243,0 days 00:02:43.649586,92.0,92.0,80,0 days 00:00:00.069252,0 days 00:00:00.297216,0 days 00:00:00.057565
14960,2993,39,2048,512,128,0.75,2,1,0 days 00:00:00.028797,0 days 00:03:09.532086,94.0,94.0,80,0 days 00:00:00.105259,0 days 00:00:00.295751,0 days 00:00:00.010945
14961,2993,39,2048,512,128,0.75,2,2,0 days 00:00:00.028797,0 days 00:01:13.688044,74.0,80.0,35,0 days 00:00:00.118194,0 days 00:00:00.287783,0 days 00:00:00.011967
14962,2993,39,2048,512,128,0.75,2,3,0 days 00:00:00.028797,0 days 00:02:19.132537,92.0,92.0,65,0 days 00:00:00.099971,0 days 00:00:00.287003,0 days 00:00:00.012100
14963,2993,39,2048,512,128,0.75,2,4,0 days 00:00:00.028797,0 days 00:01:45.229527,88.0,90.0,46,0 days 00:00:00.107250,0 days 00:00:00.343660,0 days 00:00:00.011995
14964,2993,39,2048,512,128,0.75,2,5,0 days 00:00:00.028797,0 days 00:01:49.413257,79.0,83.0,48,0 days 00:00:00.101181,0 days 00:00:00.295835,0 days 00:00:00.011990
14965,2994,39,2048,512,128,0.75,3,1,0 days 00:00:00.028797,0 days 00:02:54.332784,93.0,94.0,79,0 days 00:00:00.099626,0 days 00:00:00.293310,0 days 00:00:00.022837
14966,2994,39,2048,512,128,0.75,3,2,0 days 00:00:00.028797,0 days 00:02:56.844356,97.0,97.0,80,0 days 00:00:00.114674,0 days 00:00:00.302060,0 days 00:00:00.023357
14967,2994,39,2048,512,128,0.75,3,3,0 days 00:00:00.028797,0 days 00:03:05.159229,89.0,90.0,80,0 days 00:00:00.114886,0 days 00:00:00.344984,0 days 00:00:00.023425
14968,2994,39,2048,512,128,0.75,3,4,0 days 00:00:00.028797,0 days 00:03:01.935351,93.0,94.0,80,0 days 00:00:00.109473,0 days 00:00:00.296610,0 days 00:00:00.023468
